CLARKSON GO STATION PLATFORM E,6:55:00 AM,7:22:00 AM,7:49:00 AM,8:16:00 AM,8:43:00 AM,9:11:00 AM,9:39:00 AM,10:07:00 AM,10:35:00 AM,11:03:00 AM,11:31:00 AM,11:59:00 AM,12:27:00 PM,12:55:00 PM,1:23:00 PM,1:51:00 PM,2:19:00 PM,2:47:00 PM,3:15:00 PM,3:43:00 PM,4:11:00 PM,4:39:00 PM,5:07:00 PM,5:33:00 PM,5:59:00 PM,6:25:00 PM,6:51:00 PM,7:17:00 PM,7:43:00 PM,8:09:00 PM,8:35:00 PM,9:01:00 PM,9:27:00 PM,9:53:00 PM,10:19:00 PM
ERIN MILLS PKY at FOWLER DR,7:01:00 AM,7:28:00 AM,7:55:00 AM,8:22:00 AM,8:49:00 AM,9:17:00 AM,9:45:00 AM,10:13:00 AM,10:41:00 AM,11:09:00 AM,11:37:00 AM,12:05:00 PM,12:33:00 PM,1:01:00 PM,1:29:00 PM,1:57:00 PM,2:25:00 PM,2:53:00 PM,3:21:00 PM,3:49:00 PM,4:17:00 PM,4:44:00 PM,5:12:00 PM,5:38:00 PM,6:04:00 PM,6:30:00 PM,6:56:00 PM,7:22:00 PM,7:48:00 PM,8:14:00 PM,8:39:00 PM,9:05:00 PM,9:31:00 PM,9:57:00 PM,10:23:00 PM
DUNDAS ST W east of ERIN MILLS PKY,7:04:00 AM,7:31:00 AM,7:58:00 AM,8:25:00 AM,8:52:00 AM,9:20:00 AM,9:48:00 AM,10:16:00 AM,10:44:00 AM,11:12:00 AM,11:40:00 AM,12:08:00 PM,12:36:00 PM,1:04:00 PM,1:32:00 PM,2:00:00 PM,2:28:00 PM,2:56:00 PM,3:24:00 PM,3:52:00 PM,4:20:00 PM,4:47:00 PM,5:15:00 PM,5:41:00 PM,6:07:00 PM,6:33:00 PM,6:59:00 PM,7:25:00 PM,7:51:00 PM,8:17:00 PM,8:42:00 PM,9:08:00 PM,9:34:00 PM,10:00:00 PM,10:26:00 PM
UNIVERSITY of TORONTO at MISSISSAUGA CAMPUS,7:08:00 AM,7:35:00 AM,8:02:00 AM,8:29:00 AM,8:56:00 AM,9:25:00 AM,9:53:00 AM,10:21:00 AM,10:49:00 AM,11:17:00 AM,11:45:00 AM,12:13:00 PM,12:41:00 PM,1:09:00 PM,1:37:00 PM,2:05:00 PM,2:33:00 PM,3:01:00 PM,3:29:00 PM,3:57:00 PM,4:25:00 PM,4:52:00 PM,5:20:00 PM,5:46:00 PM,6:12:00 PM,6:38:00 PM,7:04:00 PM,7:30:00 PM,7:56:00 PM,8:22:00 PM,8:46:00 PM,9:12:00 PM,9:38:00 PM,10:04:00 PM,10:30:00 PM
SOUTH COMMON CENTRE BUS TERMINAL PLATFORM C,7:16:00 AM,7:43:00 AM,8:10:00 AM,8:37:00 AM,9:04:00 AM,9:32:00 AM,10:00:00 AM,10:28:00 AM,10:56:00 AM,11:24:00 AM,11:52:00 AM,12:20:00 PM,12:48:00 PM,1:16:00 PM,1:44:00 PM,2:12:00 PM,2:40:00 PM,3:08:00 PM,3:36:00 PM,4:04:00 PM,4:32:00 PM,4:59:00 PM,5:27:00 PM,5:53:00 PM,6:19:00 PM,6:45:00 PM,7:11:00 PM,7:37:00 PM,8:03:00 PM,8:29:00 PM,8:53:00 PM,9:19:00 PM,9:45:00 PM,10:11:00 PM,10:37:00 PM
ERIN MILLS PKY at FOLKWAY DR,7:19:00 AM,7:46:00 AM,8:13:00 AM,8:40:00 AM,9:07:00 AM,9:36:00 AM,10:04:00 AM,10:32:00 AM,11:00:00 AM,11:28:00 AM,11:56:00 AM,12:24:00 PM,12:52:00 PM,1:20:00 PM,1:48:00 PM,2:16:00 PM,2:44:00 PM,3:12:00 PM,3:40:00 PM,4:08:00 PM,4:36:00 PM,5:02:00 PM,5:30:00 PM,5:56:00 PM,6:22:00 PM,6:48:00 PM,7:14:00 PM,7:40:00 PM,8:06:00 PM,8:32:00 PM,8:56:00 PM,9:22:00 PM,9:48:00 PM,10:14:00 PM,10:40:00 PM
CITY CENTRE BUS TERMINAL PLATFORM L,7:26:00 AM,7:53:00 AM,8:20:00 AM,8:47:00 AM,9:14:00 AM,9:44:00 AM,10:12:00 AM,10:40:00 AM,11:08:00 AM,11:36:00 AM,12:04:00 PM,12:32:00 PM,1:00:00 PM,1:28:00 PM,1:56:00 PM,2:24:00 PM,2:52:00 PM,3:20:00 PM,3:48:00 PM,4:16:00 PM,4:44:00 PM,5:10:00 PM,5:38:00 PM,6:04:00 PM,6:30:00 PM,6:56:00 PM,7:22:00 PM,7:48:00 PM,8:14:00 PM,8:39:00 PM,9:03:00 PM,9:29:00 PM,9:55:00 PM,10:21:00 PM,10:47:00 PM
