BROMSGROVE RD at CONSTABLE RD,2:38 PM[G]
WINSTON CHURCHILL BLVD at TRUSCOTT DR,2:40 PM[G]
WINSTON CHURCHILL BLVD at BENEDET DR,2:44 PM[G]
WINSTON CHURCHILL BLVD at DUNDAS ST W,2:48 PM[G]
WINSTON CHURCHILL BLVD at DUNDAS ST,2:48 PM[G]
WINSTON CHURCHILL BLVD at THE COLLEGEWAY,2:51 PM[G]
SOUTH COMMON CENTRE BUS TERMINAL PLATFORM F,2:56 PM[G]
