1316 - DIXIE RD at WINDING TRAIL,1316,5S
1317 - DIXIE RD at BLOOR ST,1317,5S
1318 - DIXIE RD at GOLDEN ORCHARD DR,1318,5S
1300 - DIXIE RD south of GOLDEN ORCHARD DR,1300,5S
1319 - DIXIE RD north of DUNDAS ST,1319,5S
0820 - DIXIE RD at DUNDAS ST,820,5S
0821 - DIXIE RD at BLUNDELL RD,821,5S
0822 - DIXIE RD at ERNEST SAMUEL DR,822,5S
0423 - DIXIE RD at KENDALL RD,423,5S
0424 - DIXIE RD at PRIMATE RD,424,5S
0426 - DIXIE MALL BUS TERMINAL PLATFORM B,426,5S
0428 - SOUTH SERVICE RD at DIXIE MALL NORTH ACCESS,428,5S
0427 - SOUTH SERVICE RD at HAIG BLVD,427,5S
0429 - OGDEN AVE at SOUTH SERVICE RD,429,5S
0430 - OGDEN AVE at STRATHY AVE,430,5S
0431 - OGDEN AVE south of STRATHY AVE,431,5S
0420 - OGDEN AVE at HALLIDAY AVE,420,5S
0432 - OGDEN AVE at ATWATER AVE,432,5S
0433 - OGDEN AVE at PELHAM AVE,433,5S
0434 - OGDEN AVE at LAKESHORE RD,434,5S
0440 - LAKESHORE RD E at STRATHY AVE,440,5S
2744 - LAKESHORE RD E at HYDRO RD,2744,5S
0441 - LAKESHORE RD E at HAIG BLVD,441,5S
0442 - LAKESHORE RD E east of ORCHARD RD,442,5S
0443 - LAKESHORE RD E at DIXIE RD,443,5S
0444 - LAKESHORE RD E east of DETA RD,444,5S
0445 - LAKESHORE RD E east of ISLAND RD,445,5S
0472 - LAKESHORE RD at FORTY-FIRST ST,472,5S
0446 - LONG BRANCH GO STATION,446,5S
1106 - DUNDAS ST west of ERINDALE STATION RD,1106,6E
1198 - DUNDAS ST at OLD CARRIAGE RD,1198,6E
1199 - DUNDAS ST at THE CREDIT WOODLANDS,1199,6E
1174 - THE CREDIT WOODLANDS at BALLYCLARE DR,1174,6E
1108 - THE CREDIT WOODLANDS at CREDIT HEIGHTS DR,1108,6E
1173 - FORESTWOOD DR at THE CREDIT WOODLANDS,1173,6E
1110 - FORESTWOOD DR at LINDENLEA DR,1110,6E
1172 - FORESTWOOD DR at VALMARIE AVE,1172,6E
1112 - FORESTWOOD DR at ERINDALE STATION RD,1112,6E
1114 - FORESTWOOD DR at JESSICA CRT,1114,6E
1134 - MCBRIDE AVE at FORESTWOOD DR,1134,6E
1116 - MCBRIDE AVE at WESTLOCK RD,1116,6E
1117 - MCBRIDE AVE at EAGLEMOUNT CRES,1117,6E
1118 - MCBRIDE AVE at ERINDALE STATION RD,1118,6E
1119 - MCBRIDE AVE at CARILLION AVE,1119,6E
1120 - MCBRIDE AVE at ELLENGALE DR,1120,6E
1121 - THE CREDIT WOODLANDS at MCBRIDE AVE,1121,6E
1794 - THE CREDIT WOODLANDS at ERINMORE DR,1794,6E
1122 - THE CREDIT WOODLANDS at QUEENSTON DR,1122,6E
1123 - QUEENSTON DR at FELLMORE DR,1123,6E
1124 - QUEENSTON DR at ASHCROFT CRES,1124,6E
1795 - QUEENSTON DR at CHALICE CRES (south leg),1795,6E
1125 - QUEENSTON DR at FREEPORT DR,1125,6E
1126 - QUEENSTON DR at THE CREDIT WOODLANDS,1126,6E
1127 - BURNHAMTHORPE RD W at THE CREDIT WOODLANDS,1127,6E
1167 - BURNHAMTHORPE RD W east of THE CREDIT WOODLANDS,1167,6E
1165 - BURNHAMTHORPE RD W at CENTRAL PKY W,1165,6E
1128 - BURNHAMTHORPE RD W at ERINDALE STATION RD,1128,6E
3039 - ERINDALE STATION RD south of BURNHAMTHORPE RD,3039,6E
3125 - CENTRAL PKY at ERINDALE STATION RD,3125,6E
0661 - CENTRAL PKY W at SEMENYK CRT,661,6E
0662 - CENTRAL PKY W at HAWKESTONE RD,662,6E
0663 - CENTRAL PKY W at WOLFEDALE RD,663,6E
3040 - CENTRAL PKY at MAVIS RD,3040,6E
3041 - CENTRAL PKY at GRAND PARK DR,3041,6E
3042 - CENTRAL PKY at REDMOND RD,3042,6E
1876 - CENTRAL PKY at COPERNICUS DR,1876,6E
1668 - CENTRAL PKY W east of COPERNICUS DR,1668,6E
1625 - CONFEDERATION south of RIEL,1625,6E
1626 - CONFEDERATION PKY at RIEL DR,1626,6E
1627 - CONFEDERATION PKY at WEBB DR,1627,6E
3043 - CONFEDERATION PKY at BURNHAMTHORPE RD,3043,6E
1498 - LIVING ARTS DR at CITY CENTRE DR,1498,6E
3033 - LIVING ARTS DR at PRINCESS ROYAL DR,3033,6E
1428 - LIVING ARTS DR at PRINCE of WALES DR,1428,6E
1446 - LIVING ARTS DR at SQUARE ONE DR,1446,6E
4030 - LIVING ARTS DR at RATHBURN RD,4030,6E
1456 - RATHBURN RD at DUKE OF YORK BLVD,1456,6E
0766 - CITY CENTRE BUS TERMINAL PLATFORM K,766,6E
0766 - CITY CENTRE BUS TERMINAL PLATFORM K,766,6W
4020 - LIVING ARTS DR at RATHBURN RD,4020,6W
4021 - LIVING ARTS DR at PRINCESS ROYAL DR,4021,6W
1511 - LIVING ARTS DR at BURNHAMTHORPE RD,1511,6W
1641 - CONFEDERATION PKY at WEBB DR,1641,6W
1642 - CONFEDERATION PKY at CROATIA DR,1642,6W
1643 - CONFEDERATION PKY south of CROATIA DR,1643,6W
1644 - CONFEDERATION PKY at CENTRAL PKY W,1644,6W
1861 - CENTRAL PKY at COPERNICUS DR,1861,6W
1862 - CENTRAL PKY west of COPERNICUS DR,1862,6W
3044 - CENTRAL PKY at GRAND PARK DR,3044,6W
3045 - CENTRAL PKY at MAVIS RD,3045,6W
3160 - CENTRAL PKY west of MAVIS RD,3160,6W
0648 - CENTRAL PKY W at WOLFEDALE RD,648,6W
0649 - CENTRAL PKY W at HAWKESTONE RD,649,6W
0650 - CENTRAL PKY W at SEMENYK CRT,650,6W
0651 - CENTRAL PKY W at ERINDALE STATION RD,651,6W
3046 - ERINDALE STATION RD north of CENTRAL PKY W,3046,6W
1474 - BURNHAMTHORPE RD W at ERINDALE STATION RD,1474,6W
1166 - BURNHAMTHORPE RD W at CREDITVIEW RD,1166,6W
1168 - BURNHAMTHORPE RD W west of CREDITVIEW RD,1168,6W
1175 - THE CREDIT WOODLANDS at LOCONDER CRT,1175,6W
1176 - QUEENSTON DR at CHALICE CRES (north leg),1176,6W
1177 - QUEENSTON DR at CHALICE CRES (south leg),1177,6W
1178 - QUEENSTON DR at ASHCROFT CRES,1178,6W
1447 - QUEENSTON DR at FELLMORE DR,1447,6W
1179 - QUEENSTON DR at THE CREDIT WOODLANDS,1179,6W
1180 - THE CREDIT WOODLANDS at ERINMORE DR,1180,6W
1181 - MCBRIDE AVE at THE CREDIT WOODLANDS,1181,6W
1182 - MCBRIDE AVE at ELLENGALE DR,1182,6W
1183 - MCBRIDE AVE at CARILLION AVE,1183,6W
1144 - MCBRIDE AVE at ERINDALE STATION RD,1144,6W
1145 - MCBRIDE AVE at GRECHEN RD,1145,6W
1169 - MCBRIDE AVE at EAGLEMOUNT CRES,1169,6W
1146 - MCBRIDE AVE at WESTLOCK RD,1146,6W
1147 - MCBRIDE AVE at FORESTWOOD DR,1147,6W
1188 - FORESTWOOD DR at JESSICA CRT,1188,6W
1171 - ERINDALE STATION RD south of FORESTWOOD DR,1171,6W
1106 - DUNDAS ST west of ERINDALE STATION RD,1106,6W
0766 - CITY CENTRE BUS TERMINAL PLATFORM K,766,7N
0480 - RATHBURN RD W at CITY CENTRE DR,480,7N
1582 - HURONTARIO ST at ELIA AVE,1582,7N
1588 - ELIA AVE at HURONTARIO ST,1588,7N
2213 - SORRENTO DR at TRUDEAU AVE,2213,7N
1593 - SORRENTO DR at EGLINTON AVE,1593,7N
0322 - EGLINTON AVE E at ALBINA WAY,322,7N
1992 - EGLINTON AVE E at HURON HEIGHTS DR,1992,7N
2304 - EGLINTON AVE E east of HURON HEIGHTS DR,2304,7N
1471 - EGLINTON AVE E at CENTRAL PKY E,1471,7N
2048 - EGLINTON AVE E at TOMKEN RD,2048,7N
2002 - EGLINTON AVE E east of TOMKEN RD,2002,7N
2012 - EGLINTON AVE E at MAINGATE DR,2012,7N
2013 - EGLINTON AVE E at BURGOYNE ST,2013,7N
2014 - EGLINTON AVE E at DIXIE RD,2014,7N
2015 - EGLINTON AVE E at MATHESON BLVD E,2015,7N
2016 - EGLINTON AVE E at EASTGATE PKY,2016,7N
3214 - EASTGATE PKY south of EGLINTON AVE E,3214,7N
1437 - TAHOE BLVD at BUCKHORN GATE,1437,7N
1438 - BUCKHORN GATE at TAHOE BLVD,1438,7N
1439 - TAHOE BLVD at EGLINTON AVE E,1439,7N
2017 - EGLINTON AVE W at RAKELY CRT,2017,7N
3249 - SATELLITE DR at SKYMARK AVE,3249,7N
2689 - MATHESON BLVD east of SATELLITE DR,2689,7N
2144 - MATHESON BLVD at ORBITOR DR,2144,7N
0043 - MATHESON BLVD at SHUTTLE DR,43,7N
0044 - MATHESON BLVD at EXPLORER DR,44,7N
2061 - EXPLORER DR south of MATHESON BLVD E,2061,7N
3258 - SKYMARK HUB,3258,7N
3090 - COMMERCE BLVD at MATHESON BLVD,3090,7N
2018 - RENFORTH DR at EGLINTON AVE,2018,7N
2904 - RENFORTH DR at CONVAIR DR,2904,7N
9970 - CARLINGVIEW DR FIRST north of INTERNATIONAL BLVD,9970,7N
9971 - CARLINGVIEW DR SECOND north of INTERNATIONAL BLVD,9971,7N
2956 - CARLINGVIEW DR at METEOR DR,2956,7N
9972 - CARLINGVIEW DR first stop north of METEOR DR,9972,7N
3197 - CARLINGVIEW DR SECOND STOP north of METEOR DR,3197,7N
2910 - DIXON RD at CARLINGVIEW DR,2910,7N
2995 - DIXON RD west of CARLINGVIEW DR,2995,7N
2911 - DIXON RD at 427 HWY,2911,7N
3553 - JETLINER RD at AIRPORT RD,3553,7N
2913 - TORONTO AIRPORT-TERM 1 GROUND LEVEL [NORTH],2913,7N
2934 - AIRPORT RD south of 409 HWY,2934,7N
2915 - AIRPORT RD at AMERICAN DR,2915,7N
2916 - AIRPORT RD FIRST STOP north of AMERICAN DR,2916,7N
2917 - AIRPORT RD SECOND STOP north of AMERICAN DR,2917,7N
2918 - AIRPORT RD at ORLANDO DR,2918,7N
2891 - AIRPORT RD south of NORTHWEST DR,2891,7N
2919 - AIRPORT RD at NORTHWEST DR,2919,7N
2920 - AIRPORT RD north of NORTHWEST DR,2920,7N
2933 - AIRPORT RD south of DERRY RD,2933,7N
2320 - AIRPORT RD at HULL ST,2320,7N
2321 - AIRPORT RD at RIPON ST,2321,7N
2322 - AIRPORT RD at VICTORY CRES,2322,7N
2323 - MORNING STAR DR at COLLET RD,2323,7N
2324 - MORNING STAR DR at LANCASTER AVE,2324,7N
2360 - MORNING STAR DR at REINDEER DR,2360,7N
2361 - MORNING STAR DR at NETHERWOOD DR,2361,7N
1835 - MORNING STAR DR at CAMBRETT DR,1835,7N
3347 - MORNING STAR DR at CATALPA DR,3347,7N
2747 - MORNING STAR DR at GOREWAY DR,2747,7N
2853 - WESTWOOD MALL BUS TERMINAL PLATFORM C,2853,7N
2853 - WESTWOOD MALL BUS TERMINAL PLATFORM C,2853,7S
2748 - MORNING STAR DR at CATALPA RD,2748,7S
1836 - MORNING STAR DR at CAMBRETT DR,1836,7S
2362 - MORNING STAR DR at NETHERWOOD DR,2362,7S
2363 - MORNING STAR DR at REINDEER DR,2363,7S
2364 - MORNING STAR DR at LANCASTER AVE,2364,7S
1681 - MORNING STAR DR at AIRPORT RD,1681,7S
2365 - AIRPORT RD at MORNING STAR DR,2365,7S
2366 - AIRPORT RD at BEVERLEY RD,2366,7S
2367 - AIRPORT RD at RIPON ST,2367,7S
2368 - AIRPORT RD at HULL ST,2368,7S
2925 - AIRPORT RD south of DERRY RD,2925,7S
2927 - AIRPORT RD at NORTHWEST DR,2927,7S
2928 - AIRPORT RD at SILVER DART DR,2928,7S
2953 - AIRPORT RD FIRST STOP south of SILVER DART DR,2953,7S
2932 - AIRPORT RD at AMERICAN DR,2932,7S
3815 - AIRPORT RD at JETLINER RD,3815,7S
2908 - TORONTO AIRPORT-TERM 1 GROUND LEVEL [SOUTH],2908,7S
2909 - AIRPORT RD at JETLINER RD,2909,7S
2901 - AIRPORT RD at 427 HWY,2901,7S
9960 - DIXON RD east of HWY 427,9960,7S
9961 - DIXON RD at CARLINGVIEW DR,9961,7S
9962 - CARLINGVIEW DR south of DIXON RD,9962,7S
3300 - CARLINGVIEW DR at METEOR DR,3300,7S
3301 - CARLINGVIEW DR south of METEOR DR,3301,7S
2905 - RENFORTH DR at CONVAIR DR,2905,7S
3092 - MATHESON BLVD west of RENFORTH DR,3092,7S
3008 - COMMERCE BLVD south of MATHESON BLVD E,3008,7S
3093 - COMMERCE BLVD at SKYMARK AVE,3093,7S
3272 - SKYMARK HUB,3272,7S
2147 - SKYMARK AVE at EXPLORER DR,2147,7S
0020 - MATHESON BLVD at SHUTTLE DR,20,7S
0021 - MATHESON BLVD FIRST STOP west of ORBITOR DR,21,7S
2343 - MATHESON BLVD SECOND STOP west of ORBITOR DR,2343,7S
2344 - MATHESON BLVD at SATELLITE DR,2344,7S
1290 - TAHOE BLVD south of EGLINTON AVE E,1290,7S
1291 - TAHOE BLVD at BUCKHORN GATE,1291,7S
1292 - BUCKHORN GATE west of TAHOE BLVD,1292,7S
1599 - TAHOE BLVD at EASTGATE PKY,1599,7S
2034 - EGLINTON AVE at CREEKBANK RD,2034,7S
2035 - EGLINTON AVE at MATHESON BLVD,2035,7S
2036 - EGLINTON AVE at DIXIE RD,2036,7S
2039 - EGLINTON AVE at BURGOYNE ST,2039,7S
2037 - EGLINTON AVE at MAINGATE DR,2037,7S
1068 - EGLINTON AVE at TOMKEN RD,1068,7S
2083 - EGLINTON AVE east of HWY 403,2083,7S
2031 - EGLINTON AVE at KENNEDY RD,2031,7S
2289 - EGLINTON AVE west of KENNEDY RD,2289,7S
1988 - EGLINTON AVE at DELAWARE DR,1988,7S
0340 - EGLINTON AVE W at FORUM DR,340,7S
1594 - SORRENTO DR at EGLINTON AVE,1594,7S
1595 - SORRENTO DR at ELIA AVE,1595,7S
0899 - ELIA AVE at HURONTARIO ST,899,7S
0766 - CITY CENTRE BUS TERMINAL PLATFORM K,766,7S
0348 - PORT CREDIT GO STATION PLATFORM E,348,8N
0345 - ELIZABETH ST at PARK ST,345,8N
0311 - ELIZABETH ST at HIGH ST,311,8N
0326 - LAKESHORE RD E east of ELIZABETH ST,326,8N
0336 - HURONTARIO ST at PARK ST,336,8N
0324 - HURONTARIO ST at INGLEWOOD DR,324,8N
0334 - HURONTARIO ST at MINEOLA RD E,334,8N
0380 - MINEOLA RD at OAKES DR,380,8N
0381 - MINEOLA RD at BROADMOOR AVE,381,8N
0382 - MINEOLA RD at LOCHLIN TRAIL,382,8N
0383 - MINEOLA GDNS at ATWATER AVE,383,8N
0384 - ATWATER AVE at CANTERBURY RD,384,8N
0385 - ATWATER AVE at CLAREDALE RD,385,8N
0386 - ATWATER AVE at DELWOOD PLACE,386,8N
0387 - CAWTHRA RD at ATWATER AVE,387,8N
0416 - CAWTHRA RD north of DEXTER CRES (south leg),416,8N
0493 - CAWTHRA RD at ARBOR CRT,493,8N
0495 - CAWTHRA SENIORS BLDG at ARBOR CRT,495,8N
0797 - CAWTHRA RD north of ARBOR CRT,797,8N
0496 - CAWTHRA RD at SOUTH SERVICE RD,496,8N
0497 - CAWTHRA RD at NORTH SERVICE RD,497,8N
0498 - CAWTHRA RD at TEDWYN DR,498,8N
0499 - CAWTHRA RD at MELTON DR,499,8N
0491 - CAWTHRA RD at QUEENSWAY,491,8N
0894 - CAWTHRA RD at ORWELL ST,894,8N
0895 - CAWTHRA RD at NEEDHAM LANE,895,8N
1296 - CAWTHRA RD at DUNDAS ST,1296,8N
2221 - CAWTHRA RD at SILVER CREEK BLVD,2221,8N
2267 - CAWTHRA RD at SANTEE GATE,2267,8N
2268 - BLOOR ST at CAWTHRA RD,2268,8N
2269 - BLOOR ST at MISSISSAUGA VALLEY BLVD,2269,8N
1238 - BLOOR ST at MICHELLE ROW,1238,8N
1239 - BLOOR ST at HYACINTHE BLVD,1239,8N
1240 - MISSISSAUGA VALLEY BLVD at CENTRAL PKY E,1240,8N
1241 - MISSISSAUGA VALLEY BLVD west of CENTRAL PKY E,1241,8N
1242 - MISSISSAUGA VALLEY BLVD at ARISTA WAY,1242,8N
1227 - MISSISSAUGA VALLEY BLVD at ELM DR,1227,8N
0068 - ELM DR E at OBELISK WAY,68,8N
0069 - ELM DR E at HURONTARIO ST,69,8N
0070 - ELM DR W at KARIYA DR,70,8N
2140 - KARIYA DR north of ENFIELD PLACE (south leg),2140,8N
1975 - KARIYA DR at BURNHAMTHORPE RD,1975,8N
3270 - CITY CENTRE DR FIRST STOP west of KARIYA GATE,3270,8N
3271 - CITY CENTRE DR at DUKE OF YORK BLVD,3271,8N
1400 - DUKE OF YORK BLVD at PRINCESS ROYAL DR,1400,8N
0460 - DUKE of YORK BLVD at PRINCE of WALES DR,460,8N
0019 - DUKE OF YORK BLVD at RATHBURN RD W,19,8N
0597 - CITY CENTRE BUS TERMINAL PLATFORM J,597,8N
0597 - CITY CENTRE BUS TERMINAL PLATFORM J,597,8S
0417 - DUKE OF YORK BLVD at PRINCE OF WALES DR,417,8S
1427 - DUKE OF YORK BLVD at PRINCESS ROYAL DR,1427,8S
3315 - CITY CENTRE DR east of DUKE OF YORK BLVD,3315,8S
3316 - CITY CENTRE DR at KARIYA GATE,3316,8S
0074 - KARIYA DR at ENFIELD PLACE (north leg),74,8S
0075 - KARIYA DR at ENFIELD PLACE (south leg),75,8S
0076 - ELM DR at KARIYA DR,76,8S
0077 - ELM DR at HURONTARIO ST,77,8S
0066 - ELM DR east of HURONTARIO ST,66,8S
1243 - MISSISSAUGA VALLEY BLVD at KANEFF CRES,1243,8S
1228 - MISSISSAUGA VALLEY BLVD at ARISTA WAY,1228,8S
1229 - MISSISSAUGA VALLEY BLVD east of ARISTA WAY,1229,8S
1230 - MISSISSAUGA VALLEY BLVD at CENTRAL PKY E,1230,8S
1231 - BLOOR ST at HYACINTHE BLVD,1231,8S
1232 - BLOOR ST at MICHELLE ROW,1232,8S
2217 - BLOOR ST at MISSISSAUGA VALLEY BLVD,2217,8S
1225 - BLOOR ST at CAWTHRA RD,1225,8S
2219 - CAWTHRA RD at SANTEE GATE,2219,8S
2220 - CAWTHRA RD at SILVER CREEK BLVD,2220,8S
1237 - CAWTHRA RD at DUNDAS ST,1237,8S
0838 - CAWTHRA RD at NEEDHAM LANE,838,8S
0839 - CAWTHRA RD at ORWELL ST,839,8S
0762 - CAWTHRA RD at MELTON DR,762,8S
0763 - CAWTHRA RD at TEDWYN DR,763,8S
0764 - CAWTHRA RD at NORTH SERVICE RD,764,8S
0365 - CAWTHRA RD at SOUTH SERVICE RD,365,8S
0799 - CAWTHRA RD south of SOUTH SERVICE RD,799,8S
0488 - CAWTHRA SENIORS BLDG at ARBOR CRT,488,8S
0366 - CAWTHRA RD at ARBOR RD,366,8S
0367 - ATWATER AVE west of CAWTHRA RD,367,8S
0368 - ATWATER AVE at DELWOOD PLACE,368,8S
0854 - ATWATER AVE at NORTHAVEN DR,854,8S
0369 - ATWATER AVE at CLAREDALE RD,369,8S
0370 - ATWATER AVE at CANTERBURY RD,370,8S
0371 - ATWATER AVE at MINEOLA GARDENS,371,8S
0372 - MINEOLA RD at LOCHLIN TRAIL,372,8S
0373 - MINEOLA RD at BROADMOOR AVE,373,8S
0374 - MINEOLA RD at CROSSFIELD BEND,374,8S
0375 - MINEOLA RD at WILSON AVE,375,8S
0376 - MINEOLA RD at HURONTARIO ST,376,8S
0335 - HURONTARIO ST at INGLEWOOD DR,335,8S
0337 - HURONTARIO ST at PARK ST,337,8S
0339 - HURONTARIO ST at LAKESHORE RD E,339,8S
0300 - ANN ST at PARK ST,300,8S
0348 - PORT CREDIT GO STATION PLATFORM E,348,8S
0364 - CITY CENTRE BUS TERMINAL PLATFORM H,364,9N
1838 - RATHBURN RD at LIVING ARTS DR,1838,9N
3192 - RATHBURN RD at CONFEDERATION PKY,3192,9N
0849 - RATHBURN RD at ELORA DR east intersection,849,9N
1404 - RATHBURN RD west of ELORA DR (east leg),1404,9N
1405 - RATHBURN RD at ELORA DR west intersection,1405,9N
1415 - RATHBURN RD at MAVIS RD,1415,9N
1480 - RATHBURN RD at WAKEFIELD CRES (east leg),1480,9N
1481 - RATHBURN RD at WAKEFIELD CRES (west leg),1481,9N
0837 - RATHBURN RD at SAGEBRUSH TRAIL,837,9N
1482 - RATHBURN RD at REGENCY DR,1482,9N
1483 - RATHBURN RD at PERIVALE RD,1483,9N
1495 - RATHBURN RD west of PERIVALE RD,1495,9N
1484 - RATHBURN RD at DEER RUN (east leg),1484,9N
1485 - RATHBURN RD at DEER RUN (west leg),1485,9N
1468 - RATHBURN RD at CREDITVIEW RD,1468,9N
1410 - CREDITVIEW RD at MELIA DR,1410,9N
1478 - CREDITVIEW RD at ROSE HAVEN RD,1478,9N
1479 - CREDITVIEW RD at EDENROSE ST,1479,9N
1486 - CREDITVIEW RD at RATHKEALE RD,1486,9N
1633 - EGLINTON AVE west of CREDITVIEW RD,1633,9N
1808 - EGLINTON AVE at BARBERTOWN RD (east leg),1808,9N
3308 - EGLINTON AVE at BARBERTOWN RD (west leg),3308,9N
1700 - EGLINTON AVE at MISSISSAUGA RD,1700,9N
1752 - MISSISSAUGA RD at ROYAL CREDIT BLVD,1752,9N
1702 - MISSISSAUGA RD at BARBERTOWN RD,1702,9N
1800 - MISSISSAUGA RD at MELODY DR,1800,9N
1703 - QUEEN ST at REID DR,1703,9N
2452 - QUEEN ST at OLD STATION RD,2452,9N
2400 - QUEEN ST at BEECH ST,2400,9N
2401 - QUEEN ST at BARRY AVE,2401,9N
2451 - THOMAS ST at VICTORIA ST,2451,9N
2437 - THOMAS ST at JOYMAR DR,2437,9N
2438 - THOMAS ST at GAFNEY DR,2438,9N
2439 - VISTA DR at TURNEY DR,2439,9N
2440 - VISTA DR at VISTA BLVD,2440,9N
2441 - VISTA BLVD at VISTA DR,2441,9N
2442 - VISTA BLVD at SORA DR,2442,9N
2443 - VISTA BLVD at TURNEY DR,2443,9N
1760 - ERIN MILLS PKY at VISTA BLVD,1760,9N
2058 - ERIN MILLS PKY at BRITANNIA RD,2058,9N
2245 - WINDWOOD DR at WABUKAYNE CRT,2245,9N
2246 - WINDWOOD DR at CHEEGA CRT,2246,9N
2247 - WINDWOOD DR at GLEN ERIN DR,2247,9N
2248 - WINDWOOD DR west of GLEN ERIN DR,2248,9N
2249 - WINDWOOD DR at BUCKLEPOST CRES (west leg),2249,9N
2250 - WINDWOOD DR at OKA RD,2250,9N
2325 - WINDWOOD DR at TOWNWOOD CRT,2325,9N
0072 - TOURS RD at WINDWOOD DR,72,9N
0073 - TOURS RD at WINSTON CHURCHILL BLVD,73,9N
0778 - TOURS RD at EDENWOOD DR,778,9N
0094 - TOURS RD at MILLERS GROVE,94,9N
2152 - MILLERS GROVE at BARTHOLOMEW CRES,2152,9N
2153 - MILLERS GROVE at COLEBROOK CRES,2153,9N
2154 - MILLERS GROVE at ARNETT CRT,2154,9N
1294 - BATTLEFORD RD at EDENWOOD DR,1294,9N
3306 - WINSTON CHURCHILL BLVD at MEADOWVALE TOWN CTR CIR,3306,9N
1295 - WINSTON CHURCHILL BLVD at AQUITAINE AVE,1295,9N
2342 - AQUITAINE AVE at FORMENTERA AVE,2342,9N
2266 - MEADOWVALE TOWN CENTRE BUS TERMINAL PLATFORM J,2266,9N
2266 - MEADOWVALE TOWN CENTRE BUS TERMINAL PLATFORM J,2266,9S
2290 - AQUITAINE AVE at FORMENTERA AVE,2290,9S
0346 - WINSTON CHURCHILL BLVD at AQUITAINE AVE,346,9S
3307 - WINSTON CHURCHILL BLVD at MEADOWVALE TOWN CTR CIR,3307,9S
1783 - WINSTON CHURCHILL BLVD at BATTLEFORD RD,1783,9S
0352 - BATTLEFORD RD at EDENWOOD DR,352,9S
1694 - MILLERS GROVE at ARNETT CRT,1694,9S
2394 - MILLERS GROVE at COLEBROOK CRES,2394,9S
2393 - MILLERS GROVE at CHAMBERLAIN CRT,2393,9S
0022 - TOURS RD at MILLERS GROVE,22,9S
0830 - TOURS RD at EDENWOOD DR,830,9S
0023 - TOURS RD east of WINSTON CHURCHILL BLVD,23,9S
0024 - TOURS RD at WINDWOOD DR,24,9S
2238 - WINDWOOD DR at TOWNWOOD CRT,2238,9S
2239 - WINDWOOD DR at STARFIELD CRES,2239,9S
2240 - WINDWOOD DR at PADDLE RD,2240,9S
2241 - WINDWOOD DR at BUCKLEPOST CRES,2241,9S
2242 - WINDWOOD DR at GLEN ERIN DR,2242,9S
2243 - WINDWOOD DR at FEATHERHEAD CRES,2243,9S
2454 - WINDWOOD DR at WABUKAYNE CRT,2454,9S
2126 - ERIN MILLS PKY at BRITANNIA RD,2126,9S
2444 - VISTA BLVD at TURNEY DR,2444,9S
2445 - VISTA BLVD at SORA DR,2445,9S
2446 - VISTA BLVD at VISTA DR,2446,9S
2447 - VISTA DR at TURNEY DR,2447,9S
2448 - THOMAS ST at HILLSIDE DR,2448,9S
4918 - THOMAS ST east of JOYMAR DR,4918,9S
2450 - THOMAS ST at QUEEN ST,2450,9S
2435 - QUEEN ST at BARRY AVE,2435,9S
2436 - QUEEN ST at BEECH ST,2436,9S
2453 - QUEEN ST at OLD STATION RD,2453,9S
1704 - QUEEN ST at REID DR,1704,9S
1801 - MISSISSAUGA RD at ERIN CENTRE BLVD,1801,9S
1705 - MISSISSAUGA RD at ROTHESAY CRT,1705,9S
1751 - MISSISSAUGA RD at MONTCREST CRT,1751,9S
1707 - EGLINTON AVE at MISSISSAUGA RD,1707,9S
3504 - EGLINTON AVE at HEWICKS LANE,3504,9S
1807 - EGLINTON AVE at INVERNESS BLVD,1807,9S
1487 - CREDITVIEW RD at EGLINTON AVE,1487,9S
2335 - CREDITVIEW RD at SOUTH PARADE CRT,2335,9S
1496 - CREDITVIEW RD at ROSEMANOR DR,1496,9S
1497 - CREDITVIEW RD at IVORYROSE ST,1497,9S
1412 - CREDITVIEW RD at MELIA DR,1412,9S
1488 - RATHBURN RD at DEER RUN (west leg),1488,9S
1489 - RATHBURN RD at DEER RUN (east leg),1489,9S
1494 - RATHBURN RD east of DEER RUN (east leg),1494,9S
1490 - RATHBURN RD at PERIVALE RD,1490,9S
1491 - RATHBURN RD at QUEENSBRIDGE DR (west leg),1491,9S
0840 - RATHBURN RD at SAGEBRUSH TRAIL,840,9S
1492 - RATHBURN RD at QUEENSBRIDGE DR (east leg),1492,9S
1493 - RATHBURN RD at MAVIS RD,1493,9S
1416 - RATHBURN RD at ELORA DR (west leg),1416,9S
1424 - RATHBURN RD at ELORA DR (east leg),1424,9S
0851 - RATHBURN RD at CONFEDERATION PKY,851,9S
2585 - RATHBURN RD at LIVING ARTS DR,2585,9S
1456 - RATHBURN RD at DUKE OF YORK BLVD,1456,9S
0364 - CITY CENTRE BUS TERMINAL PLATFORM H,364,9S
0364 - CITY CENTRE BUS TERMINAL PLATFORM H,364,10N
0480 - RATHBURN RD W at CITY CENTRE DR,480,10N
1916 - HURONTARIO ST at ELIA AVE,1916,10N
1900 - HURONTARIO ST at EGLINTON AVE E,1900,10N
1901 - HURONTARIO ST at NAHANI WAY,1901,10N
2608 - HURONTARIO ST at STRATHAVEN DR,2608,10N
2663 - HURONTARIO ST at TRAILWOOD DR,2663,10N
3406 - BRISTOL RD W at HURONTARIO ST,3406,10N
3407 - BRISTOL RD W at HUNTINGFIELD DR,3407,10N
3408 - BRISTOL RD W at SWIFTCURRENT TRAIL,3408,10N
3409 - BRISTOL RD W at BELLOWS AVE,3409,10N
