SKYMARK HUB,6:16:00 AM,6:36:00 AM,6:56:00 AM,7:15:00 AM,7:35:00 AM,7:55:00 AM,8:15:00 AM,8:35:00 AM,8:52:00 AM,3:41:00 PM,4:01:00 PM,4:21:00 PM,4:41:00 PM,5:01:00 PM,5:21:00 PM,5:41:00 PM,6:01:00 PM,6:20:00 PM,6:40:00 PM,6:51:00 PM
ORBITOR DR at EXPLORER DR,6:19:00 AM,6:39:00 AM,7:00:00 AM,7:19:00 AM,7:39:00 AM,7:59:00 AM,8:19:00 AM,8:39:00 AM,8:56:00 AM,3:45:00 PM,4:05:00 PM,4:25:00 PM,4:45:00 PM,5:05:00 PM,5:25:00 PM,5:44:00 PM,6:04:00 PM,6:23:00 PM,6:43:00 PM,6:54:00 PM
MATHESON BLVD at SPECTRUM WAY,6:22:00 AM,6:42:00 AM,7:03:00 AM,7:22:00 AM,7:42:00 AM,8:02:00 AM,8:22:00 AM,8:42:00 AM,8:59:00 AM,3:48:00 PM,4:08:00 PM,4:28:00 PM,4:48:00 PM,5:08:00 PM,5:28:00 PM,5:47:00 PM,6:07:00 PM,6:26:00 PM,6:46:00 PM,6:57:00 PM
SISMET RD at CREEKBANK RD,6:25:00 AM,6:45:00 AM,7:06:00 AM,7:25:00 AM,7:45:00 AM,8:05:00 AM,8:25:00 AM,8:45:00 AM,9:02:00 AM,3:51:00 PM,4:11:00 PM,4:31:00 PM,4:51:00 PM,5:11:00 PM,5:31:00 PM,5:50:00 PM,6:10:00 PM,6:29:00 PM,6:49:00 PM,7:00:00 PM
MATHESON BLVD east of DIXIE RD,6:27:00 AM,6:47:00 AM,7:08:00 AM,7:27:00 AM,7:47:00 AM,8:07:00 AM,8:27:00 AM,8:47:00 AM,9:04:00 AM,3:54:00 PM,4:14:00 PM,4:34:00 PM,4:54:00 PM,5:14:00 PM,5:34:00 PM,5:53:00 PM,6:13:00 PM,6:32:00 PM,6:52:00 PM,7:03:00 PM
MATHESON BLVD at DIXIE RD,6:28:00 AM,6:48:00 AM,7:09:00 AM,7:28:00 AM,7:48:00 AM,8:08:00 AM,8:27:00 AM,8:47:00 AM,9:04:00 AM,3:54:00 PM,4:14:00 PM,4:34:00 PM,4:54:00 PM,5:14:00 PM,5:34:00 PM,5:53:00 PM,6:13:00 PM,6:32:00 PM,6:52:00 PM,7:03:00 PM
KAMATO RD at AMBLER DR (east leg),6:30:00 AM,6:50:00 AM,7:11:00 AM,7:30:00 AM,7:50:00 AM,8:10:00 AM,8:29:00 AM,8:49:00 AM,9:06:00 AM,3:56:00 PM,4:16:00 PM,4:36:00 PM,4:56:00 PM,5:16:00 PM,5:36:00 PM,5:55:00 PM,6:15:00 PM,6:34:00 PM,6:54:00 PM,7:05:00 PM
AMBLER DR at JAYSON CRT,6:32:00 AM,6:52:00 AM,7:13:00 AM,7:32:00 AM,7:52:00 AM,8:12:00 AM,8:31:00 AM,8:51:00 AM,9:08:00 AM,3:58:00 PM,4:18:00 PM,4:38:00 PM,4:58:00 PM,5:18:00 PM,5:38:00 PM,5:57:00 PM,6:17:00 PM,6:36:00 PM,6:56:00 PM,7:07:00 PM
AMBLER DR at KAMATO RD,6:35:00 AM,6:55:00 AM,7:16:00 AM,7:35:00 AM,7:55:00 AM,8:15:00 AM,8:34:00 AM,8:54:00 AM,9:11:00 AM,4:01:00 PM,4:21:00 PM,4:41:00 PM,5:01:00 PM,5:21:00 PM,5:41:00 PM,6:00:00 PM,6:20:00 PM,6:39:00 PM,6:59:00 PM,7:10:00 PM
