MATHESON BLVD at TOMKEN RD,6:10:00 AM,6:26:00 AM,6:46:00 AM,7:06:00 AM,7:23:00 AM,7:48:00 AM,8:03:00 AM,8:23:00 AM,8:43:00 AM,9:03:00 AM,3:14:00 PM,3:34:00 PM,3:54:00 PM,4:12:00 PM,4:31:00 PM,4:53:00 PM,5:13:00 PM,5:33:00 PM,5:53:00 PM,6:13:00 PM,6:27:00 PM,6:48:00 PM
MATHESON BLVD east of TOMKEN RD,6:10:00 AM,6:26:00 AM,6:46:00 AM,7:06:00 AM,7:23:00 AM,7:48:00 AM,8:03:00 AM,8:23:00 AM,8:43:00 AM,9:03:00 AM,3:14:00 PM,3:34:00 PM,3:54:00 PM,4:12:00 PM,4:31:00 PM,4:53:00 PM,5:13:00 PM,5:33:00 PM,5:53:00 PM,6:13:00 PM,6:27:00 PM,6:48:00 PM
AIMCO BLVD at DIXIE RD,6:14:00 AM,6:30:00 AM,6:50:00 AM,7:11:00 AM,7:28:00 AM,7:53:00 AM,8:08:00 AM,8:28:00 AM,8:47:00 AM,9:07:00 AM,3:19:00 PM,3:39:00 PM,3:59:00 PM,4:17:00 PM,4:36:00 PM,4:58:00 PM,5:18:00 PM,5:38:00 PM,5:58:00 PM,6:18:00 PM,6:32:00 PM,6:53:00 PM
AIMCO BLVD east of DIXIE RD,6:14:00 AM,6:30:00 AM,6:50:00 AM,7:11:00 AM,7:28:00 AM,7:53:00 AM,8:08:00 AM,8:28:00 AM,8:47:00 AM,9:07:00 AM,3:19:00 PM,3:39:00 PM,3:59:00 PM,4:17:00 PM,4:36:00 PM,4:58:00 PM,5:18:00 PM,5:38:00 PM,5:58:00 PM,6:18:00 PM,6:32:00 PM,6:53:00 PM
TAHOE BLVD at BUCKHORN GATE,6:18:00 AM,6:34:00 AM,6:54:00 AM,7:15:00 AM,7:32:00 AM,7:57:00 AM,8:12:00 AM,8:32:00 AM,8:51:00 AM,9:11:00 AM,3:23:00 PM,3:43:00 PM,4:03:00 PM,4:21:00 PM,4:40:00 PM,5:02:00 PM,5:22:00 PM,5:42:00 PM,6:02:00 PM,6:22:00 PM,6:36:00 PM,6:57:00 PM
SATELLITE DR at SKYMARK AVE,6:22:00 AM,6:38:00 AM,6:58:00 AM,7:19:00 AM,7:36:00 AM,8:01:00 AM,8:16:00 AM,8:36:00 AM,8:55:00 AM,9:15:00 AM,3:27:00 PM,3:47:00 PM,4:07:00 PM,4:25:00 PM,4:44:00 PM,5:06:00 PM,5:26:00 PM,5:46:00 PM,6:06:00 PM,6:26:00 PM,6:40:00 PM,7:01:00 PM
SKYMARK HUB,6:26:00 AM,6:42:00 AM,7:02:00 AM,7:23:00 AM,7:40:00 AM,8:05:00 AM,8:20:00 AM,8:40:00 AM,8:59:00 AM,9:19:00 AM,3:30:00 PM,3:50:00 PM,4:11:00 PM,4:29:00 PM,4:48:00 PM,5:10:00 PM,5:30:00 PM,5:50:00 PM,6:10:00 PM,6:29:00 PM,6:43:00 PM,7:04:00 PM
