HUMBER COLLEGE BLVD at WESTMORE DR,5:16:00 AM,5:48:00 AM,6:20:00 AM,6:54:00 AM,7:14:00 AM,7:34:00 AM,7:54:00 AM,8:14:00 AM,8:34:00 AM,8:54:00 AM,9:14:00 AM,9:34:00 AM,9:54:00 AM,10:14:00 AM,10:34:00 AM,10:54:00 AM,11:14:00 AM,11:34:00 AM,11:54:00 AM,12:14:00 PM,12:34:00 PM,12:54:00 PM,1:14:00 PM,1:34:00 PM,1:54:00 PM,2:14:00 PM,2:34:00 PM,2:54:00 PM,3:14:00 PM,3:34:00 PM,3:54:00 PM,4:14:00 PM,4:34:00 PM,4:54:00 PM,5:14:00 PM,5:34:00 PM,5:54:00 PM,6:14:00 PM,6:33:00 PM,6:52:00 PM,7:12:00 PM,7:32:00 PM,7:52:00 PM,8:11:00 PM,8:31:00 PM,8:52:00 PM,9:25:00 PM,9:58:00 PM,10:31:00 PM,11:04:00 PM,11:37:00 PM,12:10:00 AM,12:50:00 AM
FINCH AVE at WESTMORE DR,5:21:00 AM,5:53:00 AM,6:25:00 AM,7:00:00 AM,7:20:00 AM,7:40:00 AM,8:00:00 AM,8:20:00 AM,8:40:00 AM,9:00:00 AM,9:20:00 AM,9:40:00 AM,10:00:00 AM,10:20:00 AM,10:40:00 AM,11:00:00 AM,11:20:00 AM,11:40:00 AM,12:00:00 PM,12:20:00 PM,12:40:00 PM,1:00:00 PM,1:20:00 PM,1:40:00 PM,2:00:00 PM,2:20:00 PM,2:40:00 PM,3:00:00 PM,3:20:00 PM,3:40:00 PM,4:00:00 PM,4:20:00 PM,4:40:00 PM,5:00:00 PM,5:20:00 PM,5:40:00 PM,6:00:00 PM,6:20:00 PM,6:39:00 PM,6:58:00 PM,7:18:00 PM,7:38:00 PM,7:58:00 PM,8:17:00 PM,8:36:00 PM,8:57:00 PM,9:30:00 PM,10:03:00 PM,10:36:00 PM,11:09:00 PM,11:42:00 PM,12:15:00 AM,12:55:00 AM
FINCH AVE at HUMBERLINE DR,5:23:00 AM,5:55:00 AM,6:27:00 AM,7:03:00 AM,7:23:00 AM,7:43:00 AM,8:03:00 AM,8:23:00 AM,8:43:00 AM,9:03:00 AM,9:23:00 AM,9:43:00 AM,10:03:00 AM,10:23:00 AM,10:43:00 AM,11:03:00 AM,11:23:00 AM,11:43:00 AM,12:03:00 PM,12:23:00 PM,12:43:00 PM,1:03:00 PM,1:23:00 PM,1:43:00 PM,2:03:00 PM,2:23:00 PM,2:43:00 PM,3:03:00 PM,3:23:00 PM,3:43:00 PM,4:03:00 PM,4:23:00 PM,4:43:00 PM,5:03:00 PM,5:23:00 PM,5:43:00 PM,6:03:00 PM,6:23:00 PM,6:42:00 PM,7:01:00 PM,7:21:00 PM,7:41:00 PM,8:01:00 PM,8:20:00 PM,8:39:00 PM,9:00:00 PM,9:33:00 PM,10:06:00 PM,10:39:00 PM,11:12:00 PM,11:45:00 PM,12:18:00 AM,12:58:00 AM
DARCEL AVE at BRANDON GATE DR,5:26:00 AM,5:58:00 AM,6:30:00 AM,7:07:00 AM,7:27:00 AM,7:47:00 AM,8:07:00 AM,8:27:00 AM,8:47:00 AM,9:06:00 AM,9:26:00 AM,9:46:00 AM,10:06:00 AM,10:26:00 AM,10:46:00 AM,11:06:00 AM,11:26:00 AM,11:46:00 AM,12:06:00 PM,12:26:00 PM,12:46:00 PM,1:06:00 PM,1:26:00 PM,1:46:00 PM,2:06:00 PM,2:26:00 PM,2:46:00 PM,3:07:00 PM,3:27:00 PM,3:47:00 PM,4:07:00 PM,4:27:00 PM,4:47:00 PM,5:07:00 PM,5:27:00 PM,5:47:00 PM,6:07:00 PM,6:27:00 PM,6:46:00 PM,7:04:00 PM,7:24:00 PM,7:44:00 PM,8:04:00 PM,8:23:00 PM,8:42:00 PM,9:03:00 PM,9:36:00 PM,10:09:00 PM,10:42:00 PM,11:15:00 PM,11:48:00 PM,12:21:00 AM,1:01:00 AM
WESTWOOD MALL BUS TERMINAL PLATFORM F,5:31:00 AM,6:03:00 AM,6:35:00 AM,7:12:00 AM,7:32:00 AM,7:52:00 AM,8:12:00 AM,8:32:00 AM,8:52:00 AM,9:11:00 AM,9:31:00 AM,9:51:00 AM,10:11:00 AM,10:31:00 AM,10:51:00 AM,11:11:00 AM,11:31:00 AM,11:51:00 AM,12:11:00 PM,12:31:00 PM,12:51:00 PM,1:11:00 PM,1:31:00 PM,1:51:00 PM,2:11:00 PM,2:31:00 PM,2:51:00 PM,3:12:00 PM,3:32:00 PM,3:52:00 PM,4:12:00 PM,4:32:00 PM,4:52:00 PM,5:12:00 PM,5:32:00 PM,5:52:00 PM,6:12:00 PM,6:32:00 PM,6:51:00 PM,7:09:00 PM,7:29:00 PM,7:49:00 PM,8:09:00 PM,8:28:00 PM,8:46:00 PM,9:07:00 PM,9:40:00 PM,10:13:00 PM,10:46:00 PM,11:19:00 PM,11:52:00 PM,12:25:00 AM,1:05:00 AM
