FINANCIAL DR FIRST STOP south of SYNTEX CRT,9:01:00 AM,9:37:00 AM,10:13:00 AM,10:49:00 AM,11:25:00 AM,12:01:00 PM,12:37:00 PM,1:13:00 PM,1:49:00 PM,2:25:00 PM,3:01:00 PM,3:37:00 PM,4:13:00 PM,4:49:00 PM,5:25:00 PM,6:01:00 PM,6:37:00 PM,7:13:00 PM,7:49:00 PM,8:25:00 PM,9:05:00 PM
DERRY RD at ATWOOD LANE,9:05:00 AM,9:41:00 AM,10:17:00 AM,10:53:00 AM,11:29:00 AM,12:05:00 PM,12:41:00 PM,1:17:00 PM,1:53:00 PM,2:29:00 PM,3:05:00 PM,3:41:00 PM,4:17:00 PM,4:53:00 PM,5:29:00 PM,6:05:00 PM,6:41:00 PM,7:17:00 PM,7:53:00 PM,8:29:00 PM,9:09:00 PM
MAVIS RD south of DERRY RD,9:08:00 AM,9:44:00 AM,10:20:00 AM,10:57:00 AM,11:33:00 AM,12:09:00 PM,12:45:00 PM,1:21:00 PM,1:57:00 PM,2:33:00 PM,3:09:00 PM,3:45:00 PM,4:21:00 PM,4:57:00 PM,5:33:00 PM,6:09:00 PM,6:45:00 PM,7:21:00 PM,7:57:00 PM,8:33:00 PM,9:13:00 PM
MAVIS RD at BRITANNIA RD,9:14:00 AM,9:50:00 AM,10:26:00 AM,11:04:00 AM,11:40:00 AM,12:16:00 PM,12:52:00 PM,1:28:00 PM,2:04:00 PM,2:40:00 PM,3:16:00 PM,3:52:00 PM,4:28:00 PM,5:04:00 PM,5:40:00 PM,6:16:00 PM,6:52:00 PM,7:28:00 PM,8:04:00 PM,8:40:00 PM,9:20:00 PM
MAVIS RD at EGLINTON AVE W,9:21:00 AM,9:57:00 AM,10:33:00 AM,11:12:00 AM,11:48:00 AM,12:24:00 PM,1:00:00 PM,1:36:00 PM,2:12:00 PM,2:48:00 PM,3:24:00 PM,4:00:00 PM,4:36:00 PM,5:12:00 PM,5:48:00 PM,6:24:00 PM,7:00:00 PM,7:36:00 PM,8:12:00 PM,8:48:00 PM,9:28:00 PM
CITY CENTRE BUS TERMINAL DROP OFF,9:28:00 AM,10:04:00 AM,10:42:00 AM,11:21:00 AM,11:57:00 AM,12:33:00 PM,1:09:00 PM,1:45:00 PM,2:21:00 PM,2:57:00 PM,3:33:00 PM,4:09:00 PM,4:45:00 PM,5:21:00 PM,5:57:00 PM,6:33:00 PM,7:09:00 PM,7:45:00 PM,8:21:00 PM,8:57:00 PM,9:37:00 PM
