CITY CENTRE BUS TERMINAL PLATFORM B,4:57:00 AM,5:21:00 AM,5:41:00 AM,6:00:00 AM,6:22:00 AM,6:46:00 AM,7:05:00 AM,7:14:00 AM,7:24:00 AM,7:39:00 AM,7:50:00 AM,8:08:00 AM,8:25:00 AM,8:34:00 AM,9:26:00 AM,10:10:00 AM,10:54:00 AM,11:40:00 AM,12:25:00 PM,1:09:00 PM,1:55:00 PM,2:40:00 PM,3:08:00 PM,3:29:00 PM,3:54:00 PM,4:17:00 PM,4:40:00 PM,5:06:00 PM,5:34:00 PM,5:49:00 PM,6:12:00 PM,6:24:00 PM,6:38:00 PM,6:57:00 PM,7:18:00 PM,8:03:00 PM,8:41:00 PM,9:19:00 PM,9:57:00 PM,10:35:00 PM,11:17:00 PM,12:02:00 AM
WEBB DR at CONFEDERATION PKY,5:03:00 AM,5:27:00 AM,5:47:00 AM,6:06:00 AM,6:28:00 AM,6:53:00 AM,7:12:00 AM,7:21:00 AM,7:31:00 AM,7:46:00 AM,7:57:00 AM,8:15:00 AM,8:32:00 AM,8:41:00 AM,9:33:00 AM,10:17:00 AM,11:01:00 AM,11:47:00 AM,12:32:00 PM,1:16:00 PM,2:02:00 PM,2:47:00 PM,3:15:00 PM,3:36:00 PM,4:01:00 PM,4:24:00 PM,4:47:00 PM,5:13:00 PM,5:42:00 PM,5:57:00 PM,6:20:00 PM,6:32:00 PM,6:46:00 PM,7:04:00 PM,7:25:00 PM,8:10:00 PM,8:48:00 PM,9:26:00 PM,10:04:00 PM,10:42:00 PM,11:23:00 PM,12:08:00 AM
HILLCREST AVE at MAVIS RD,5:08:00 AM,5:32:00 AM,5:52:00 AM,6:11:00 AM,6:33:00 AM,6:58:00 AM,7:18:00 AM,7:27:00 AM,7:37:00 AM,7:52:00 AM,8:03:00 AM,8:20:00 AM,8:37:00 AM,8:46:00 AM,9:38:00 AM,10:22:00 AM,11:06:00 AM,11:53:00 AM,12:38:00 PM,1:22:00 PM,2:08:00 PM,2:53:00 PM,3:21:00 PM,3:42:00 PM,4:07:00 PM,4:30:00 PM,4:53:00 PM,5:19:00 PM,5:48:00 PM,6:03:00 PM,6:26:00 PM,6:38:00 PM,6:52:00 PM,7:09:00 PM,7:30:00 PM,8:15:00 PM,8:53:00 PM,9:31:00 PM,10:09:00 PM,10:47:00 PM,11:28:00 PM,12:12:00 AM
COOKSVILLE GO STATION PLATFORM A,5:13:00 AM,5:37:00 AM,5:57:00 AM,6:16:00 AM,6:38:00 AM,7:03:00 AM,7:23:00 AM,7:32:00 AM,7:43:00 AM,7:58:00 AM,8:09:00 AM,8:25:00 AM,8:42:00 AM,8:51:00 AM,9:43:00 AM,10:27:00 AM,11:11:00 AM,11:58:00 AM,12:43:00 PM,1:27:00 PM,2:13:00 PM,2:58:00 PM,3:26:00 PM,3:47:00 PM,4:12:00 PM,4:35:00 PM,4:58:00 PM,5:24:00 PM,5:54:00 PM,6:09:00 PM,6:32:00 PM,6:44:00 PM,6:58:00 PM,7:14:00 PM,7:35:00 PM,8:20:00 PM,8:58:00 PM,9:36:00 PM,10:14:00 PM,10:52:00 PM,11:33:00 PM,12:17:00 AM
