CITY CENTRE BUS TERMINAL PLATFORM L,7:31:00 AM,8:01:00 AM,8:31:00 AM,9:01:00 AM,9:31:00 AM,10:01:00 AM,10:31:00 AM,11:01:00 AM,11:31:00 AM,12:01:00 PM,12:31:00 PM,1:01:00 PM,1:31:00 PM,2:01:00 PM,2:31:00 PM,3:01:00 PM,3:31:00 PM,4:01:00 PM,4:31:00 PM,5:01:00 PM,5:31:00 PM,6:01:00 PM,6:31:00 PM,7:01:00 PM,7:31:00 PM,8:01:00 PM,8:31:00 PM,9:01:00 PM,9:31:00 PM,10:01:00 PM,10:31:00 PM,11:01:00 PM
RATHBURN RD at CONFEDERATION PKY,7:33:00 AM,8:03:00 AM,8:33:00 AM,9:03:00 AM,9:33:00 AM,10:03:00 AM,10:33:00 AM,11:03:00 AM,11:33:00 AM,12:03:00 PM,12:33:00 PM,1:03:00 PM,1:33:00 PM,2:03:00 PM,2:33:00 PM,3:03:00 PM,3:33:00 PM,4:03:00 PM,4:33:00 PM,5:03:00 PM,5:33:00 PM,6:03:00 PM,6:33:00 PM,7:03:00 PM,7:33:00 PM,8:03:00 PM,8:33:00 PM,9:03:00 PM,9:33:00 PM,10:03:00 PM,10:33:00 PM,11:03:00 PM
CONFEDERATION PKY at EGLINTON AVE,7:36:00 AM,8:06:00 AM,8:36:00 AM,9:06:00 AM,9:36:00 AM,10:06:00 AM,10:36:00 AM,11:06:00 AM,11:36:00 AM,12:06:00 PM,12:36:00 PM,1:06:00 PM,1:36:00 PM,2:06:00 PM,2:36:00 PM,3:06:00 PM,3:36:00 PM,4:06:00 PM,4:36:00 PM,5:06:00 PM,5:36:00 PM,6:06:00 PM,6:36:00 PM,7:06:00 PM,7:36:00 PM,8:06:00 PM,8:36:00 PM,9:06:00 PM,9:36:00 PM,10:06:00 PM,10:36:00 PM,11:06:00 PM
MCLAUGHLIN RD at EGLINTON AVE,7:36:00 AM,8:06:00 AM,8:36:00 AM,9:06:00 AM,9:36:00 AM,10:06:00 AM,10:36:00 AM,11:06:00 AM,11:36:00 AM,12:06:00 PM,12:36:00 PM,1:06:00 PM,1:36:00 PM,2:06:00 PM,2:36:00 PM,3:06:00 PM,3:36:00 PM,4:06:00 PM,4:36:00 PM,5:06:00 PM,5:36:00 PM,6:06:00 PM,6:36:00 PM,7:06:00 PM,7:36:00 PM,8:06:00 PM,8:36:00 PM,9:06:00 PM,9:36:00 PM,10:06:00 PM,10:36:00 PM,11:06:00 PM
MCLAUGHLIN RD at BRISTOL RD,7:38:00 AM,8:08:00 AM,8:38:00 AM,9:08:00 AM,9:38:00 AM,10:08:00 AM,10:38:00 AM,11:08:00 AM,11:38:00 AM,12:08:00 PM,12:38:00 PM,1:08:00 PM,1:38:00 PM,2:08:00 PM,2:38:00 PM,3:08:00 PM,3:38:00 PM,4:08:00 PM,4:38:00 PM,5:08:00 PM,5:38:00 PM,6:08:00 PM,6:38:00 PM,7:08:00 PM,7:38:00 PM,8:08:00 PM,8:38:00 PM,9:08:00 PM,9:38:00 PM,10:08:00 PM,10:38:00 PM,11:08:00 PM
MCLAUGHLIN RD south of BRITANNIA RD,7:43:00 AM,8:13:00 AM,8:43:00 AM,9:13:00 AM,9:43:00 AM,10:13:00 AM,10:43:00 AM,11:13:00 AM,11:43:00 AM,12:13:00 PM,12:43:00 PM,1:13:00 PM,1:43:00 PM,2:13:00 PM,2:43:00 PM,3:13:00 PM,3:43:00 PM,4:13:00 PM,4:43:00 PM,5:13:00 PM,5:43:00 PM,6:13:00 PM,6:43:00 PM,7:13:00 PM,7:43:00 PM,8:13:00 PM,8:43:00 PM,9:13:00 PM,9:43:00 PM,10:13:00 PM,10:43:00 PM,11:13:00 PM
MCLAUGHLIN RD at COURTNEYPARK DR,7:46:00 AM,8:16:00 AM,8:46:00 AM,9:16:00 AM,9:46:00 AM,10:16:00 AM,10:46:00 AM,11:16:00 AM,11:46:00 AM,12:16:00 PM,12:46:00 PM,1:16:00 PM,1:46:00 PM,2:16:00 PM,2:46:00 PM,3:16:00 PM,3:46:00 PM,4:16:00 PM,4:46:00 PM,5:16:00 PM,5:46:00 PM,6:16:00 PM,6:46:00 PM,7:16:00 PM,7:46:00 PM,8:16:00 PM,8:46:00 PM,9:16:00 PM,9:46:00 PM,10:16:00 PM,10:46:00 PM,11:16:00 PM
MCLAUGHLIN RD at DERRY RD,7:50:00 AM,8:20:00 AM,8:50:00 AM,9:20:00 AM,9:50:00 AM,10:20:00 AM,10:50:00 AM,11:20:00 AM,11:50:00 AM,12:20:00 PM,12:50:00 PM,1:20:00 PM,1:50:00 PM,2:20:00 PM,2:50:00 PM,3:20:00 PM,3:50:00 PM,4:20:00 PM,4:50:00 PM,5:20:00 PM,5:50:00 PM,6:20:00 PM,6:50:00 PM,7:20:00 PM,7:50:00 PM,8:20:00 PM,8:50:00 PM,9:20:00 PM,9:50:00 PM,10:20:00 PM,10:50:00 PM,11:20:00 PM
SHERIDAN COLLEGE BRAMPTON CAMPUS,7:57:00 AM,8:27:00 AM,8:57:00 AM,9:27:00 AM,9:57:00 AM,10:27:00 AM,10:57:00 AM,11:27:00 AM,11:57:00 AM,12:27:00 PM,12:57:00 PM,1:27:00 PM,1:57:00 PM,2:27:00 PM,2:57:00 PM,3:27:00 PM,3:57:00 PM,4:27:00 PM,4:57:00 PM,5:27:00 PM,5:57:00 PM,6:27:00 PM,6:57:00 PM,7:27:00 PM,7:57:00 PM,8:27:00 PM,8:57:00 PM,9:27:00 PM,9:57:00 PM,10:27:00 PM,10:57:00 PM,11:27:00 PM
