WOODBINE CENTRE BUS TERMINAL PLATFORM A,10:00:00 AM,10:30:00 AM,11:00:00 AM,11:30:00 AM,11:58:00 AM,12:30:00 PM,1:00:00 PM,1:30:00 PM,2:00:00 PM,2:30:00 PM,7:00:00 PM,7:30:00 PM,8:00:00 PM,9:00:00 PM,10:00:00 PM,11:00:00 PM
REXDALE BLVD at HUMBERWOOD BLVD,10:01:00 AM,10:31:00 AM,11:01:00 AM,11:31:00 AM,11:59:00 AM,12:31:00 PM,1:01:00 PM,1:31:00 PM,2:01:00 PM,2:31:00 PM,7:01:00 PM,7:31:00 PM,8:01:00 PM,9:01:00 PM,10:01:00 PM,11:01:00 PM
DERRY RD west of GOREWAY DR[b],10:04:00 AM,10:34:00 AM,11:04:00 AM,11:34:00 AM,12:02:00 PM,12:34:00 PM,1:04:00 PM,1:34:00 PM,2:04:00 PM,2:34:00 PM,7:04:00 PM,7:34:00 PM,8:04:00 PM,9:04:00 PM,10:04:00 PM,11:04:00 PM
HULL ST at AIRPORT RD,10:07:00 AM,10:37:00 AM,11:07:00 AM,11:37:00 AM,12:05:00 PM,12:37:00 PM,1:07:00 PM,1:37:00 PM,2:07:00 PM,2:37:00 PM,7:07:00 PM,7:37:00 PM,8:07:00 PM,9:07:00 PM,10:07:00 PM,11:07:00 PM
BEVERLEY ST at AIRPORT RD,10:10:00 AM,10:40:00 AM,11:10:00 AM,11:40:00 AM,12:08:00 PM,12:40:00 PM,1:10:00 PM,1:40:00 PM,2:10:00 PM,2:40:00 PM,7:10:00 PM,7:40:00 PM,8:10:00 PM,9:10:00 PM,10:10:00 PM,11:10:00 PM
BENAVON RD at NETHERWOOD RD,10:15:00 AM,10:45:00 AM,11:15:00 AM,11:45:00 AM,12:13:00 PM,12:45:00 PM,1:15:00 PM,1:45:00 PM,2:15:00 PM,2:45:00 PM,7:15:00 PM,7:45:00 PM,8:15:00 PM,9:15:00 PM,10:15:00 PM,11:15:00 PM
BRANDON GATE DR east of ANAKA DR,10:19:00 AM,10:49:00 AM,11:19:00 AM,11:49:00 AM,12:17:00 PM,12:49:00 PM,1:19:00 PM,1:49:00 PM,2:19:00 PM,2:49:00 PM,7:19:00 PM,7:49:00 PM,8:19:00 PM,9:19:00 PM,10:19:00 PM,11:19:00 PM
CATALPA RD at CHIPLEY CRES,10:20:00 AM,10:50:00 AM,11:20:00 AM,11:50:00 AM,12:18:00 PM,12:50:00 PM,1:20:00 PM,1:50:00 PM,2:20:00 PM,2:50:00 PM,7:20:00 PM,7:50:00 PM,8:20:00 PM,9:20:00 PM,10:20:00 PM,11:20:00 PM
WESTWOOD MALL BUS TERMINAL PLATFORM A,10:23:00 AM,10:53:00 AM,11:23:00 AM,11:53:00 AM,12:21:00 PM,12:53:00 PM,1:23:00 PM,1:53:00 PM,2:23:00 PM,2:53:00 PM,7:23:00 PM,7:53:00 PM,8:23:00 PM,9:23:00 PM,10:23:00 PM,11:23:00 PM
