LONG BRANCH GO STATION,9:20:00 AM,9:45:00 AM,10:10:00 AM,10:35:00 AM,11:00:00 AM,11:25:00 AM,11:50:00 AM,12:15:00 PM,12:40:00 PM,1:05:00 PM,1:30:00 PM,1:55:00 PM,2:20:00 PM,2:45:00 PM,3:10:00 PM,3:35:00 PM,4:00:00 PM,4:25:00 PM,4:50:00 PM,5:15:00 PM,5:40:00 PM,6:05:00 PM,6:30:00 PM,6:55:00 PM,7:20:00 PM,7:45:00 PM,8:12:00 PM,8:45:00 PM,9:20:00 PM,9:55:00 PM
LAKESHORE RD E at OGDEN AVE,9:24:00 AM,9:50:00 AM,10:15:00 AM,10:40:00 AM,11:05:00 AM,11:30:00 AM,11:55:00 AM,12:20:00 PM,12:45:00 PM,1:10:00 PM,1:35:00 PM,2:00:00 PM,2:25:00 PM,2:50:00 PM,3:15:00 PM,3:40:00 PM,4:05:00 PM,4:30:00 PM,4:55:00 PM,5:20:00 PM,5:45:00 PM,6:10:00 PM,6:35:00 PM,7:00:00 PM,7:25:00 PM,7:50:00 PM,8:17:00 PM,8:49:00 PM,9:24:00 PM,9:59:00 PM
LAKESHORE RD E at CAWTHRA RD,9:27:00 AM,9:53:00 AM,10:18:00 AM,10:43:00 AM,11:08:00 AM,11:33:00 AM,11:58:00 AM,12:23:00 PM,12:48:00 PM,1:13:00 PM,1:38:00 PM,2:03:00 PM,2:28:00 PM,2:53:00 PM,3:18:00 PM,3:43:00 PM,4:08:00 PM,4:33:00 PM,4:58:00 PM,5:23:00 PM,5:48:00 PM,6:13:00 PM,6:38:00 PM,7:03:00 PM,7:28:00 PM,7:53:00 PM,8:20:00 PM,8:52:00 PM,9:27:00 PM,10:02:00 PM
LAKESHORE RD E at HURONTARIO ST,9:32:00 AM,9:58:00 AM,10:23:00 AM,10:48:00 AM,11:13:00 AM,11:38:00 AM,12:03:00 PM,12:28:00 PM,12:53:00 PM,1:18:00 PM,1:43:00 PM,2:08:00 PM,2:33:00 PM,2:58:00 PM,3:23:00 PM,3:48:00 PM,4:12:00 PM,4:37:00 PM,5:02:00 PM,5:27:00 PM,5:52:00 PM,6:17:00 PM,6:42:00 PM,7:07:00 PM,7:32:00 PM,7:57:00 PM,8:24:00 PM,8:56:00 PM,9:31:00 PM,10:06:00 PM
PORT CREDIT GO STATION PLATFORM D,9:35:00 AM,10:01:00 AM,10:26:00 AM,10:51:00 AM,11:16:00 AM,11:41:00 AM,12:06:00 PM,12:31:00 PM,12:56:00 PM,1:21:00 PM,1:46:00 PM,2:11:00 PM,2:36:00 PM,3:01:00 PM,3:26:00 PM,3:51:00 PM,4:16:00 PM,4:41:00 PM,5:06:00 PM,5:31:00 PM,5:56:00 PM,6:21:00 PM,6:46:00 PM,7:11:00 PM,7:36:00 PM,8:01:00 PM,8:27:00 PM,8:59:00 PM,9:34:00 PM,10:09:00 PM
LAKESHORE RD W at MISSISSAUGA RD,9:38:00 AM,10:04:00 AM,10:29:00 AM,10:54:00 AM,11:19:00 AM,11:44:00 AM,12:09:00 PM,12:34:00 PM,12:59:00 PM,1:24:00 PM,1:49:00 PM,2:14:00 PM,2:39:00 PM,3:04:00 PM,3:29:00 PM,3:54:00 PM,4:19:00 PM,4:44:00 PM,5:09:00 PM,5:34:00 PM,5:59:00 PM,6:24:00 PM,6:49:00 PM,7:14:00 PM,7:39:00 PM,8:04:00 PM,8:30:00 PM,9:02:00 PM,9:37:00 PM,10:12:00 PM
LAKESHORE RD W at LORNE PARK RD,9:44:00 AM,10:10:00 AM,10:35:00 AM,11:00:00 AM,11:25:00 AM,11:50:00 AM,12:15:00 PM,12:40:00 PM,1:05:00 PM,1:30:00 PM,1:55:00 PM,2:20:00 PM,2:45:00 PM,3:10:00 PM,3:35:00 PM,3:59:00 PM,4:24:00 PM,4:49:00 PM,5:14:00 PM,5:39:00 PM,6:04:00 PM,6:29:00 PM,6:54:00 PM,7:19:00 PM,7:44:00 PM,8:09:00 PM,8:35:00 PM,9:07:00 PM,9:42:00 PM,10:17:00 PM
LAKESHORE RD W at MEADOW WOOD RD,9:48:00 AM,10:14:00 AM,10:39:00 AM,11:04:00 AM,11:29:00 AM,11:54:00 AM,12:19:00 PM,12:44:00 PM,1:09:00 PM,1:34:00 PM,1:59:00 PM,2:24:00 PM,2:49:00 PM,3:14:00 PM,3:39:00 PM,4:03:00 PM,4:28:00 PM,4:53:00 PM,5:18:00 PM,5:43:00 PM,6:08:00 PM,6:33:00 PM,6:58:00 PM,7:23:00 PM,7:48:00 PM,8:13:00 PM,8:38:00 PM,9:10:00 PM,9:45:00 PM,10:20:00 PM
CLARKSON GO STATION PLATFORM D,9:53:00 AM,10:19:00 AM,10:44:00 AM,11:09:00 AM,11:34:00 AM,11:59:00 AM,12:24:00 PM,12:49:00 PM,1:14:00 PM,1:39:00 PM,2:04:00 PM,2:29:00 PM,2:54:00 PM,3:19:00 PM,3:44:00 PM,4:08:00 PM,4:33:00 PM,4:58:00 PM,5:23:00 PM,5:48:00 PM,6:13:00 PM,6:38:00 PM,7:03:00 PM,7:28:00 PM,7:53:00 PM,8:18:00 PM,8:43:00 PM,9:15:00 PM,9:50:00 PM,10:25:00 PM
