SKYMARK HUB,5:43:00 AM,6:09:00 AM,6:37:00 AM,7:08:00 AM,7:38:00 AM,8:08:00 AM,8:38:00 AM,9:06:00 AM,9:34:00 AM,10:02:00 AM,3:11:00 PM,3:40:00 PM,4:13:00 PM,4:49:00 PM,5:18:00 PM,5:51:00 PM,6:21:00 PM,6:51:00 PM,7:32:00 PM
RENFORTH DR at EGLINTON AVE,5:47:00 AM,6:13:00 AM,6:41:00 AM,7:13:00 AM,7:43:00 AM,8:13:00 AM,8:43:00 AM,9:10:00 AM,9:38:00 AM,10:06:00 AM,3:16:00 PM,3:45:00 PM,4:18:00 PM,4:54:00 PM,5:23:00 PM,5:56:00 PM,6:25:00 PM,6:55:00 PM,7:36:00 PM
CARLINGVIEW DR SECOND STOP north of METEOR DR,5:52:00 AM,6:18:00 AM,6:47:00 AM,7:19:00 AM,7:49:00 AM,8:19:00 AM,8:49:00 AM,9:16:00 AM,9:43:00 AM,10:11:00 AM,3:23:00 PM,3:52:00 PM,4:25:00 PM,5:01:00 PM,5:30:00 PM,6:03:00 PM,6:31:00 PM,7:01:00 PM,7:41:00 PM
CARLINGVIEW DR at DIXON RD,5:52:00 AM,6:19:00 AM,6:48:00 AM,7:20:00 AM,7:50:00 AM,8:20:00 AM,8:50:00 AM,9:17:00 AM,9:43:00 AM,10:11:00 AM,3:23:00 PM,3:52:00 PM,4:25:00 PM,5:01:00 PM,5:30:00 PM,6:03:00 PM,6:31:00 PM,7:01:00 PM,7:41:00 PM
AIRPORT MONORAIL LINK STATION,5:56:00 AM,6:23:00 AM,6:52:00 AM,7:24:00 AM,7:54:00 AM,8:24:00 AM,8:54:00 AM,9:21:00 AM,9:47:00 AM,10:15:00 AM,3:27:00 PM,3:56:00 PM,4:29:00 PM,5:05:00 PM,5:34:00 PM,6:07:00 PM,6:35:00 PM,7:05:00 PM,7:45:00 PM
NORTHAM DR at AIRWAY DR,6:00:00 AM,6:27:00 AM,6:56:00 AM,7:28:00 AM,7:58:00 AM,8:28:00 AM,8:58:00 AM,9:25:00 AM,9:51:00 AM,10:19:00 AM,3:32:00 PM,4:01:00 PM,4:34:00 PM,5:10:00 PM,5:39:00 PM,6:12:00 PM,6:39:00 PM,7:09:00 PM,7:49:00 PM
NORTHWEST DR at AIRPORT RD,6:06:00 AM,6:33:00 AM,7:02:00 AM,7:35:00 AM,8:05:00 AM,8:35:00 AM,9:04:00 AM,9:31:00 AM,9:56:00 AM,10:24:00 AM,3:39:00 PM,4:08:00 PM,4:41:00 PM,5:17:00 PM,5:46:00 PM,6:19:00 PM,6:45:00 PM,7:15:00 PM,7:55:00 PM
BEVERLEY ST at AIRPORT RD,6:10:00 AM,6:37:00 AM,7:06:00 AM,7:39:00 AM,8:09:00 AM,8:39:00 AM,9:08:00 AM,9:35:00 AM,10:00:00 AM,10:28:00 AM,3:44:00 PM,4:13:00 PM,4:46:00 PM,5:22:00 PM,5:51:00 PM,6:23:00 PM,6:49:00 PM,7:19:00 PM,7:59:00 PM
WESTWOOD MALL BUS TERMINAL PLATFORM B,6:16:00 AM,6:43:00 AM,7:12:00 AM,7:45:00 AM,8:15:00 AM,8:45:00 AM,9:14:00 AM,9:41:00 AM,10:06:00 AM,10:34:00 AM,3:50:00 PM,4:19:00 PM,4:52:00 PM,5:28:00 PM,5:57:00 PM,6:29:00 PM,6:55:00 PM,7:25:00 PM,8:05:00 PM
