GUILDWOOD WAY at GALAXY CRT,7:57 AM[G]
WINTERTON WAY at STAPLEFORD TERRACE,7:59 AM[G]
BRISTOL RD W at SWEETGRASS GATE,8:03 AM[G]
BRISTOL RD W at CREDITVIEW RD,8:06 AM[G]
CREDITVIEW RD at TORRINGTON DR,8:07 AM[G]
