SOUTH COMMON CENTRE BUS TERMINAL PLATFORM E,8:04:00 AM,8:37:00 AM,9:10:00 AM,9:43:00 AM,10:16:00 AM,10:52:00 AM,11:22:00 AM,11:55:00 AM,12:28:00 PM,12:59:00 PM,1:34:00 PM,2:09:00 PM,2:40:00 PM,3:13:00 PM,3:46:00 PM,4:19:00 PM,4:52:00 PM,5:25:00 PM,5:58:00 PM,6:31:00 PM,7:04:00 PM,7:37:00 PM,8:12:00 PM,8:43:00 PM,9:16:00 PM,9:49:00 PM,10:22:00 PM
ERIN MILLS PKY at FOLKWAY DR,8:07:00 AM,8:40:00 AM,9:13:00 AM,9:46:00 AM,10:19:00 AM,10:55:00 AM,11:25:00 AM,11:58:00 AM,12:31:00 PM,1:02:00 PM,1:37:00 PM,2:12:00 PM,2:43:00 PM,3:16:00 PM,3:49:00 PM,4:22:00 PM,4:55:00 PM,5:28:00 PM,6:01:00 PM,6:34:00 PM,7:07:00 PM,7:40:00 PM,8:15:00 PM,8:46:00 PM,9:19:00 PM,9:52:00 PM,10:25:00 PM
CREDIT VALLEY HOSPITAL,8:10:00 AM,8:43:00 AM,9:16:00 AM,9:49:00 AM,10:22:00 AM,10:58:00 AM,11:28:00 AM,12:01:00 PM,12:34:00 PM,1:05:00 PM,1:40:00 PM,2:15:00 PM,2:46:00 PM,3:19:00 PM,3:52:00 PM,4:25:00 PM,4:58:00 PM,5:31:00 PM,6:04:00 PM,6:37:00 PM,7:10:00 PM,7:43:00 PM,8:18:00 PM,8:49:00 PM,9:22:00 PM,9:55:00 PM,10:28:00 PM
ERIN MILLS TOWN CENTRE BUS TERMINAL PLATFORM A,8:14:00 AM,8:47:00 AM,9:20:00 AM,9:53:00 AM,10:26:00 AM,11:02:00 AM,11:32:00 AM,12:05:00 PM,12:38:00 PM,1:09:00 PM,1:44:00 PM,2:19:00 PM,2:50:00 PM,3:23:00 PM,3:56:00 PM,4:29:00 PM,5:02:00 PM,5:35:00 PM,6:08:00 PM,6:41:00 PM,7:14:00 PM,7:47:00 PM,8:22:00 PM,8:53:00 PM,9:26:00 PM,9:59:00 PM,10:32:00 PM
ERIN MILLS PKY at THOMAS ST,8:18:00 AM,8:51:00 AM,9:24:00 AM,9:57:00 AM,10:30:00 AM,11:06:00 AM,11:36:00 AM,12:09:00 PM,12:42:00 PM,1:13:00 PM,1:48:00 PM,2:23:00 PM,2:54:00 PM,3:27:00 PM,4:00:00 PM,4:33:00 PM,5:06:00 PM,5:39:00 PM,6:12:00 PM,6:45:00 PM,7:18:00 PM,7:51:00 PM,8:26:00 PM,8:57:00 PM,9:30:00 PM,10:03:00 PM,10:36:00 PM
ERIN MILLS PKY at BRITANNIA RD,8:21:00 AM,8:54:00 AM,9:27:00 AM,10:00:00 AM,10:33:00 AM,11:09:00 AM,11:39:00 AM,12:12:00 PM,12:45:00 PM,1:16:00 PM,1:51:00 PM,2:26:00 PM,2:57:00 PM,3:30:00 PM,4:03:00 PM,4:36:00 PM,5:09:00 PM,5:42:00 PM,6:15:00 PM,6:48:00 PM,7:21:00 PM,7:54:00 PM,8:29:00 PM,9:00:00 PM,9:33:00 PM,10:06:00 PM,10:39:00 PM
BATTLEFORD RD west of ERIN MILLS PKY,8:23:00 AM,8:56:00 AM,9:29:00 AM,10:02:00 AM,10:35:00 AM,11:11:00 AM,11:41:00 AM,12:14:00 PM,12:47:00 PM,1:18:00 PM,1:53:00 PM,2:28:00 PM,2:59:00 PM,3:32:00 PM,4:05:00 PM,4:38:00 PM,5:11:00 PM,5:44:00 PM,6:17:00 PM,6:50:00 PM,7:23:00 PM,7:56:00 PM,8:31:00 PM,9:02:00 PM,9:35:00 PM,10:08:00 PM,10:41:00 PM
AQUITAINE AVE FIRST STOP west of MONTEVIDEO RD,8:26:00 AM,8:59:00 AM,9:32:00 AM,10:05:00 AM,10:38:00 AM,11:14:00 AM,11:44:00 AM,12:17:00 PM,12:50:00 PM,1:21:00 PM,1:56:00 PM,2:31:00 PM,3:02:00 PM,3:35:00 PM,4:08:00 PM,4:41:00 PM,5:14:00 PM,5:47:00 PM,6:20:00 PM,6:53:00 PM,7:26:00 PM,7:59:00 PM,8:34:00 PM,9:05:00 PM,9:38:00 PM,10:11:00 PM,10:44:00 PM
MEADOWVALE TOWN CENTRE BUS TERMINAL PLATFORM F,8:30:00 AM,9:03:00 AM,9:36:00 AM,10:09:00 AM,10:42:00 AM,11:18:00 AM,11:48:00 AM,12:21:00 PM,12:54:00 PM,1:25:00 PM,2:00:00 PM,2:35:00 PM,3:06:00 PM,3:39:00 PM,4:12:00 PM,4:45:00 PM,5:18:00 PM,5:51:00 PM,6:24:00 PM,6:57:00 PM,7:30:00 PM,8:03:00 PM,8:38:00 PM,9:09:00 PM,9:42:00 PM,10:15:00 PM,10:48:00 PM
