CITY CENTRE BUS TERMINAL PLATFORM A,6:16:00 AM,6:43:00 AM,7:10:00 AM,7:37:00 AM,8:04:00 AM,8:31:00 AM,8:58:00 AM,9:25:00 AM,9:52:00 AM,10:19:00 AM,10:47:00 AM,11:15:00 AM,11:43:00 AM,12:11:00 PM,12:39:00 PM,1:07:00 PM,1:35:00 PM,2:03:00 PM,2:31:00 PM,2:59:00 PM,3:27:00 PM,3:55:00 PM,4:23:00 PM,4:51:00 PM,5:19:00 PM,5:47:00 PM,6:13:00 PM,6:39:00 PM,7:05:00 PM,7:31:00 PM,7:57:00 PM,8:23:00 PM,8:49:00 PM,9:15:00 PM,9:41:00 PM,10:07:00 PM
ERIN MILLS PKY at FOLKWAY DR,6:25:00 AM,6:52:00 AM,7:19:00 AM,7:46:00 AM,8:13:00 AM,8:40:00 AM,9:07:00 AM,9:34:00 AM,10:01:00 AM,10:28:00 AM,10:56:00 AM,11:24:00 AM,11:52:00 AM,12:20:00 PM,12:48:00 PM,1:16:00 PM,1:44:00 PM,2:12:00 PM,2:40:00 PM,3:08:00 PM,3:36:00 PM,4:04:00 PM,4:32:00 PM,5:00:00 PM,5:28:00 PM,5:56:00 PM,6:22:00 PM,6:48:00 PM,7:14:00 PM,7:40:00 PM,8:06:00 PM,8:32:00 PM,8:58:00 PM,9:24:00 PM,9:50:00 PM,10:16:00 PM
SOUTH COMMON CENTRE BUS TERMINAL PLATFORM H,6:29:00 AM,6:56:00 AM,7:23:00 AM,7:50:00 AM,8:17:00 AM,8:44:00 AM,9:11:00 AM,9:38:00 AM,10:05:00 AM,10:32:00 AM,11:00:00 AM,11:29:00 AM,11:57:00 AM,12:25:00 PM,12:53:00 PM,1:21:00 PM,1:49:00 PM,2:17:00 PM,2:45:00 PM,3:13:00 PM,3:41:00 PM,4:09:00 PM,4:37:00 PM,5:05:00 PM,5:33:00 PM,6:01:00 PM,6:27:00 PM,6:52:00 PM,7:18:00 PM,7:44:00 PM,8:10:00 PM,8:36:00 PM,9:02:00 PM,9:28:00 PM,9:54:00 PM,10:20:00 PM
UNIVERSITY of TORONTO at MISSISSAUGA CAMPUS,6:37:00 AM,7:04:00 AM,7:31:00 AM,7:58:00 AM,8:25:00 AM,8:52:00 AM,9:19:00 AM,9:46:00 AM,10:13:00 AM,10:40:00 AM,11:08:00 AM,11:37:00 AM,12:05:00 PM,12:33:00 PM,1:01:00 PM,1:29:00 PM,1:57:00 PM,2:25:00 PM,2:53:00 PM,3:21:00 PM,3:49:00 PM,4:17:00 PM,4:45:00 PM,5:12:00 PM,5:40:00 PM,6:08:00 PM,6:34:00 PM,6:59:00 PM,7:25:00 PM,7:51:00 PM,8:17:00 PM,8:43:00 PM,9:09:00 PM,9:35:00 PM,10:01:00 PM,10:27:00 PM
ERIN MILLS PKY FIRST STOP south of DUNDAS ST W,6:44:00 AM,7:11:00 AM,7:38:00 AM,8:05:00 AM,8:32:00 AM,8:59:00 AM,9:26:00 AM,9:53:00 AM,10:20:00 AM,10:47:00 AM,11:15:00 AM,11:44:00 AM,12:12:00 PM,12:40:00 PM,1:08:00 PM,1:36:00 PM,2:04:00 PM,2:32:00 PM,3:00:00 PM,3:28:00 PM,3:56:00 PM,4:24:00 PM,4:52:00 PM,5:18:00 PM,5:46:00 PM,6:14:00 PM,6:40:00 PM,7:05:00 PM,7:31:00 PM,7:57:00 PM,8:23:00 PM,8:49:00 PM,9:15:00 PM,9:41:00 PM,10:07:00 PM,10:33:00 PM
ERIN MILLS PKY at LEANNE BLVD,6:46:00 AM,7:13:00 AM,7:40:00 AM,8:07:00 AM,8:34:00 AM,9:01:00 AM,9:28:00 AM,9:55:00 AM,10:22:00 AM,10:49:00 AM,11:17:00 AM,11:46:00 AM,12:14:00 PM,12:42:00 PM,1:10:00 PM,1:38:00 PM,2:06:00 PM,2:34:00 PM,3:02:00 PM,3:30:00 PM,3:58:00 PM,4:26:00 PM,4:54:00 PM,5:20:00 PM,5:48:00 PM,6:16:00 PM,6:42:00 PM,7:07:00 PM,7:33:00 PM,7:59:00 PM,8:25:00 PM,8:51:00 PM,9:17:00 PM,9:43:00 PM,10:09:00 PM,10:35:00 PM
CLARKSON GO STATION PLATFORM E,6:50:00 AM,7:17:00 AM,7:44:00 AM,8:11:00 AM,8:38:00 AM,9:05:00 AM,9:32:00 AM,9:59:00 AM,10:26:00 AM,10:53:00 AM,11:21:00 AM,11:50:00 AM,12:19:00 PM,12:47:00 PM,1:15:00 PM,1:43:00 PM,2:11:00 PM,2:39:00 PM,3:07:00 PM,3:35:00 PM,4:03:00 PM,4:31:00 PM,4:59:00 PM,5:25:00 PM,5:53:00 PM,6:21:00 PM,6:46:00 PM,7:11:00 PM,7:37:00 PM,8:03:00 PM,8:29:00 PM,8:55:00 PM,9:21:00 PM,9:47:00 PM,10:13:00 PM,10:39:00 PM
