1643 - CONFEDERATION PKY south of CROATIA DR,1643
1644 - CONFEDERATION PKY at CENTRAL PKY W,1644
1861 - CENTRAL PKY at COPERNICUS DR,1861
1862 - CENTRAL PKY west of COPERNICUS DR,1862
3044 - CENTRAL PKY at GRAND PARK DR,3044
3045 - CENTRAL PKY at MAVIS RD,3045
3160 - CENTRAL PKY west of MAVIS RD,3160
0648 - CENTRAL PKY W at WOLFEDALE RD,648
0649 - CENTRAL PKY W at HAWKESTONE RD,649
0650 - CENTRAL PKY W at SEMENYK CRT,650
0651 - CENTRAL PKY W at ERINDALE STATION RD,651
3046 - ERINDALE STATION RD north of CENTRAL PKY W,3046
1474 - BURNHAMTHORPE RD W at ERINDALE STATION RD,1474
1166 - BURNHAMTHORPE RD W at CREDITVIEW RD,1166
1168 - BURNHAMTHORPE RD W west of CREDITVIEW RD,1168
1175 - THE CREDIT WOODLANDS at LOCONDER CRT,1175
1176 - QUEENSTON DR at CHALICE CRES (north leg),1176
1177 - QUEENSTON DR at CHALICE CRES (south leg),1177
1178 - QUEENSTON DR at ASHCROFT CRES,1178
1447 - QUEENSTON DR at FELLMORE DR,1447
1179 - QUEENSTON DR at THE CREDIT WOODLANDS,1179
1180 - THE CREDIT WOODLANDS at ERINMORE DR,1180
1181 - MCBRIDE AVE at THE CREDIT WOODLANDS,1181
1182 - MCBRIDE AVE at ELLENGALE DR,1182
1183 - MCBRIDE AVE at CARILLION AVE,1183
1144 - MCBRIDE AVE at ERINDALE STATION RD,1144
1145 - MCBRIDE AVE at GRECHEN RD,1145
1169 - MCBRIDE AVE at EAGLEMOUNT CRES,1169
1146 - MCBRIDE AVE at WESTLOCK RD,1146
1147 - MCBRIDE AVE at FORESTWOOD DR,1147
1188 - FORESTWOOD DR at JESSICA CRT,1188
1171 - ERINDALE STATION RD south of FORESTWOOD DR,1171
1582 - HURONTARIO ST at ELIA AVE,1582
1588 - ELIA AVE at HURONTARIO ST,1588
2213 - SORRENTO DR at TRUDEAU AVE,2213
1593 - SORRENTO DR at EGLINTON AVE,1593
0322 - EGLINTON AVE E at ALBINA WAY,322
1992 - EGLINTON AVE E at HURON HEIGHTS DR,1992
2304 - EGLINTON AVE E east of HURON HEIGHTS DR,2304
1471 - EGLINTON AVE E at CENTRAL PKY E,1471
2048 - EGLINTON AVE E at TOMKEN RD,2048
2002 - EGLINTON AVE E east of TOMKEN RD,2002
2012 - EGLINTON AVE E at MAINGATE DR,2012
2013 - EGLINTON AVE E at BURGOYNE ST,2013
2014 - EGLINTON AVE E at DIXIE RD,2014
2015 - EGLINTON AVE E at MATHESON BLVD E,2015
2016 - EGLINTON AVE E at EASTGATE PKY,2016
3214 - EASTGATE PKY south of EGLINTON AVE E,3214
1437 - TAHOE BLVD at BUCKHORN GATE,1437
1438 - BUCKHORN GATE at TAHOE BLVD,1438
1439 - TAHOE BLVD at EGLINTON AVE E,1439
2017 - EGLINTON AVE W at RAKELY CRT,2017
3249 - SATELLITE DR at SKYMARK AVE,3249
2689 - MATHESON BLVD east of SATELLITE DR,2689
2144 - MATHESON BLVD at ORBITOR DR,2144
0043 - MATHESON BLVD at SHUTTLE DR,43
0044 - MATHESON BLVD at EXPLORER DR,44
2061 - EXPLORER DR south of MATHESON BLVD E,2061
3258 - SKYMARK HUB,3258
3090 - COMMERCE BLVD at MATHESON BLVD,3090
2018 - RENFORTH DR at EGLINTON AVE,2018
2904 - RENFORTH DR at CONVAIR DR,2904
9970 - CARLINGVIEW DR FIRST north of INTERNATIONAL BLVD,9970
9971 - CARLINGVIEW DR SECOND north of INTERNATIONAL BLVD,9971
2956 - CARLINGVIEW DR at METEOR DR,2956
9972 - CARLINGVIEW DR first stop north of METEOR DR,9972
3197 - CARLINGVIEW DR SECOND STOP north of METEOR DR,3197
2910 - DIXON RD at CARLINGVIEW DR,2910
2995 - DIXON RD west of CARLINGVIEW DR,2995
2911 - DIXON RD at 427 HWY,2911
3553 - JETLINER RD at AIRPORT RD,3553
2913 - TORONTO AIRPORT-TERM 1 GROUND LEVEL [NORTH],2913
2934 - AIRPORT RD south of 409 HWY,2934
2915 - AIRPORT RD at AMERICAN DR,2915
2916 - AIRPORT RD FIRST STOP north of AMERICAN DR,2916
2917 - AIRPORT RD SECOND STOP north of AMERICAN DR,2917
2918 - AIRPORT RD at ORLANDO DR,2918
2891 - AIRPORT RD south of NORTHWEST DR,2891
2919 - AIRPORT RD at NORTHWEST DR,2919
2920 - AIRPORT RD north of NORTHWEST DR,2920
2933 - AIRPORT RD south of DERRY RD,2933
2320 - AIRPORT RD at HULL ST,2320
2321 - AIRPORT RD at RIPON ST,2321
2322 - AIRPORT RD at VICTORY CRES,2322
2323 - MORNING STAR DR at COLLET RD,2323
2324 - MORNING STAR DR at LANCASTER AVE,2324
2360 - MORNING STAR DR at REINDEER DR,2360
2361 - MORNING STAR DR at NETHERWOOD DR,2361
1835 - MORNING STAR DR at CAMBRETT DR,1835
3347 - MORNING STAR DR at CATALPA DR,3347
2747 - MORNING STAR DR at GOREWAY DR,2747
2853 - WESTWOOD MALL BUS TERMINAL PLATFORM C,2853
2748 - MORNING STAR DR at CATALPA RD,2748
1836 - MORNING STAR DR at CAMBRETT DR,1836
2362 - MORNING STAR DR at NETHERWOOD DR,2362
2363 - MORNING STAR DR at REINDEER DR,2363
2364 - MORNING STAR DR at LANCASTER AVE,2364
1681 - MORNING STAR DR at AIRPORT RD,1681
2365 - AIRPORT RD at MORNING STAR DR,2365
2366 - AIRPORT RD at BEVERLEY RD,2366
2367 - AIRPORT RD at RIPON ST,2367
2368 - AIRPORT RD at HULL ST,2368
2925 - AIRPORT RD south of DERRY RD,2925
2927 - AIRPORT RD at NORTHWEST DR,2927
2928 - AIRPORT RD at SILVER DART DR,2928
2953 - AIRPORT RD FIRST STOP south of SILVER DART DR,2953
2932 - AIRPORT RD at AMERICAN DR,2932
3815 - AIRPORT RD at JETLINER RD,3815
2908 - TORONTO AIRPORT-TERM 1 GROUND LEVEL [SOUTH],2908
2909 - AIRPORT RD at JETLINER RD,2909
2901 - AIRPORT RD at 427 HWY,2901
9960 - DIXON RD east of HWY 427,9960
9961 - DIXON RD at CARLINGVIEW DR,9961
9962 - CARLINGVIEW DR south of DIXON RD,9962
3300 - CARLINGVIEW DR at METEOR DR,3300
3301 - CARLINGVIEW DR south of METEOR DR,3301
2905 - RENFORTH DR at CONVAIR DR,2905
3092 - MATHESON BLVD west of RENFORTH DR,3092
3008 - COMMERCE BLVD south of MATHESON BLVD E,3008
3093 - COMMERCE BLVD at SKYMARK AVE,3093
3272 - SKYMARK HUB,3272
2147 - SKYMARK AVE at EXPLORER DR,2147
0020 - MATHESON BLVD at SHUTTLE DR,20
0021 - MATHESON BLVD FIRST STOP west of ORBITOR DR,21
2343 - MATHESON BLVD SECOND STOP west of ORBITOR DR,2343
2344 - MATHESON BLVD at SATELLITE DR,2344
1290 - TAHOE BLVD south of EGLINTON AVE E,1290
1291 - TAHOE BLVD at BUCKHORN GATE,1291
1292 - BUCKHORN GATE west of TAHOE BLVD,1292
1599 - TAHOE BLVD at EASTGATE PKY,1599
2034 - EGLINTON AVE at CREEKBANK RD,2034
2035 - EGLINTON AVE at MATHESON BLVD,2035
2036 - EGLINTON AVE at DIXIE RD,2036
2039 - EGLINTON AVE at BURGOYNE ST,2039
2037 - EGLINTON AVE at MAINGATE DR,2037
1068 - EGLINTON AVE at TOMKEN RD,1068
2083 - EGLINTON AVE east of HWY 403,2083
2031 - EGLINTON AVE at KENNEDY RD,2031
2289 - EGLINTON AVE west of KENNEDY RD,2289
1988 - EGLINTON AVE at DELAWARE DR,1988
0340 - EGLINTON AVE W at FORUM DR,340
1594 - SORRENTO DR at EGLINTON AVE,1594
1595 - SORRENTO DR at ELIA AVE,1595
0899 - ELIA AVE at HURONTARIO ST,899
0348 - PORT CREDIT GO STATION PLATFORM E,348
0345 - ELIZABETH ST at PARK ST,345
0311 - ELIZABETH ST at HIGH ST,311
0326 - LAKESHORE RD E east of ELIZABETH ST,326
0336 - HURONTARIO ST at PARK ST,336
0324 - HURONTARIO ST at INGLEWOOD DR,324
0334 - HURONTARIO ST at MINEOLA RD E,334
0380 - MINEOLA RD at OAKES DR,380
0381 - MINEOLA RD at BROADMOOR AVE,381
0382 - MINEOLA RD at LOCHLIN TRAIL,382
0383 - MINEOLA GDNS at ATWATER AVE,383
0384 - ATWATER AVE at CANTERBURY RD,384
0385 - ATWATER AVE at CLAREDALE RD,385
0386 - ATWATER AVE at DELWOOD PLACE,386
0387 - CAWTHRA RD at ATWATER AVE,387
0416 - CAWTHRA RD north of DEXTER CRES (south leg),416
0493 - CAWTHRA RD at ARBOR CRT,493
0495 - CAWTHRA SENIORS BLDG at ARBOR CRT,495
0797 - CAWTHRA RD north of ARBOR CRT,797
0496 - CAWTHRA RD at SOUTH SERVICE RD,496
0497 - CAWTHRA RD at NORTH SERVICE RD,497
0498 - CAWTHRA RD at TEDWYN DR,498
0499 - CAWTHRA RD at MELTON DR,499
0491 - CAWTHRA RD at QUEENSWAY,491
0894 - CAWTHRA RD at ORWELL ST,894
0895 - CAWTHRA RD at NEEDHAM LANE,895
1296 - CAWTHRA RD at DUNDAS ST,1296
2221 - CAWTHRA RD at SILVER CREEK BLVD,2221
2267 - CAWTHRA RD at SANTEE GATE,2267
2269 - BLOOR ST at MISSISSAUGA VALLEY BLVD,2269
1238 - BLOOR ST at MICHELLE ROW,1238
1239 - BLOOR ST at HYACINTHE BLVD,1239
1240 - MISSISSAUGA VALLEY BLVD at CENTRAL PKY E,1240
1241 - MISSISSAUGA VALLEY BLVD west of CENTRAL PKY E,1241
1242 - MISSISSAUGA VALLEY BLVD at ARISTA WAY,1242
1227 - MISSISSAUGA VALLEY BLVD at ELM DR,1227
3270 - CITY CENTRE DR FIRST STOP west of KARIYA GATE,3270
3271 - CITY CENTRE DR at DUKE OF YORK BLVD,3271
1400 - DUKE OF YORK BLVD at PRINCESS ROYAL DR,1400
0460 - DUKE of YORK BLVD at PRINCE of WALES DR,460
0019 - DUKE OF YORK BLVD at RATHBURN RD W,19
0597 - CITY CENTRE BUS TERMINAL PLATFORM J,597
0417 - DUKE OF YORK BLVD at PRINCE OF WALES DR,417
1427 - DUKE OF YORK BLVD at PRINCESS ROYAL DR,1427
3315 - CITY CENTRE DR east of DUKE OF YORK BLVD,3315
3316 - CITY CENTRE DR at KARIYA GATE,3316
1243 - MISSISSAUGA VALLEY BLVD at KANEFF CRES,1243
1228 - MISSISSAUGA VALLEY BLVD at ARISTA WAY,1228
1229 - MISSISSAUGA VALLEY BLVD east of ARISTA WAY,1229
1230 - MISSISSAUGA VALLEY BLVD at CENTRAL PKY E,1230
1231 - BLOOR ST at HYACINTHE BLVD,1231
1232 - BLOOR ST at MICHELLE ROW,1232
2217 - BLOOR ST at MISSISSAUGA VALLEY BLVD,2217
2219 - CAWTHRA RD at SANTEE GATE,2219
2220 - CAWTHRA RD at SILVER CREEK BLVD,2220
1237 - CAWTHRA RD at DUNDAS ST,1237
0838 - CAWTHRA RD at NEEDHAM LANE,838
0839 - CAWTHRA RD at ORWELL ST,839
0762 - CAWTHRA RD at MELTON DR,762
0763 - CAWTHRA RD at TEDWYN DR,763
0764 - CAWTHRA RD at NORTH SERVICE RD,764
0365 - CAWTHRA RD at SOUTH SERVICE RD,365
0799 - CAWTHRA RD south of SOUTH SERVICE RD,799
0488 - CAWTHRA SENIORS BLDG at ARBOR CRT,488
0366 - CAWTHRA RD at ARBOR RD,366
0367 - ATWATER AVE west of CAWTHRA RD,367
0368 - ATWATER AVE at DELWOOD PLACE,368
0854 - ATWATER AVE at NORTHAVEN DR,854
0369 - ATWATER AVE at CLAREDALE RD,369
0370 - ATWATER AVE at CANTERBURY RD,370
0371 - ATWATER AVE at MINEOLA GARDENS,371
0372 - MINEOLA RD at LOCHLIN TRAIL,372
0373 - MINEOLA RD at BROADMOOR AVE,373
0374 - MINEOLA RD at CROSSFIELD BEND,374
0375 - MINEOLA RD at WILSON AVE,375
0376 - MINEOLA RD at HURONTARIO ST,376
0335 - HURONTARIO ST at INGLEWOOD DR,335
0337 - HURONTARIO ST at PARK ST,337
0339 - HURONTARIO ST at LAKESHORE RD E,339
0300 - ANN ST at PARK ST,300
0364 - CITY CENTRE BUS TERMINAL PLATFORM H,364
1838 - RATHBURN RD at LIVING ARTS DR,1838
3192 - RATHBURN RD at CONFEDERATION PKY,3192
0849 - RATHBURN RD at ELORA DR east intersection,849
1404 - RATHBURN RD west of ELORA DR (east leg),1404
1405 - RATHBURN RD at ELORA DR west intersection,1405
1415 - RATHBURN RD at MAVIS RD,1415
1480 - RATHBURN RD at WAKEFIELD CRES (east leg),1480
1481 - RATHBURN RD at WAKEFIELD CRES (west leg),1481
0837 - RATHBURN RD at SAGEBRUSH TRAIL,837
1482 - RATHBURN RD at REGENCY DR,1482
1483 - RATHBURN RD at PERIVALE RD,1483
1495 - RATHBURN RD west of PERIVALE RD,1495
1484 - RATHBURN RD at DEER RUN (east leg),1484
1485 - RATHBURN RD at DEER RUN (west leg),1485
1468 - RATHBURN RD at CREDITVIEW RD,1468
1410 - CREDITVIEW RD at MELIA DR,1410
1478 - CREDITVIEW RD at ROSE HAVEN RD,1478
1479 - CREDITVIEW RD at EDENROSE ST,1479
1486 - CREDITVIEW RD at RATHKEALE RD,1486
1633 - EGLINTON AVE west of CREDITVIEW RD,1633
1808 - EGLINTON AVE at BARBERTOWN RD (east leg),1808
3308 - EGLINTON AVE at BARBERTOWN RD (west leg),3308
1700 - EGLINTON AVE at MISSISSAUGA RD,1700
1752 - MISSISSAUGA RD at ROYAL CREDIT BLVD,1752
1702 - MISSISSAUGA RD at BARBERTOWN RD,1702
1800 - MISSISSAUGA RD at MELODY DR,1800
1703 - QUEEN ST at REID DR,1703
2452 - QUEEN ST at OLD STATION RD,2452
2400 - QUEEN ST at BEECH ST,2400
2401 - QUEEN ST at BARRY AVE,2401
2451 - THOMAS ST at VICTORIA ST,2451
2437 - THOMAS ST at JOYMAR DR,2437
2438 - THOMAS ST at GAFNEY DR,2438
2439 - VISTA DR at TURNEY DR,2439
2440 - VISTA DR at VISTA BLVD,2440
2441 - VISTA BLVD at VISTA DR,2441
2442 - VISTA BLVD at SORA DR,2442
2443 - VISTA BLVD at TURNEY DR,2443
1760 - ERIN MILLS PKY at VISTA BLVD,1760
2058 - ERIN MILLS PKY at BRITANNIA RD,2058
2245 - WINDWOOD DR at WABUKAYNE CRT,2245
2246 - WINDWOOD DR at CHEEGA CRT,2246
2247 - WINDWOOD DR at GLEN ERIN DR,2247
2248 - WINDWOOD DR west of GLEN ERIN DR,2248
2249 - WINDWOOD DR at BUCKLEPOST CRES (west leg),2249
2250 - WINDWOOD DR at OKA RD,2250
2325 - WINDWOOD DR at TOWNWOOD CRT,2325
0072 - TOURS RD at WINDWOOD DR,72
0073 - TOURS RD at WINSTON CHURCHILL BLVD,73
0778 - TOURS RD at EDENWOOD DR,778
0094 - TOURS RD at MILLERS GROVE,94
2152 - MILLERS GROVE at BARTHOLOMEW CRES,2152
2153 - MILLERS GROVE at COLEBROOK CRES,2153
2154 - MILLERS GROVE at ARNETT CRT,2154
1294 - BATTLEFORD RD at EDENWOOD DR,1294
3306 - WINSTON CHURCHILL BLVD at MEADOWVALE TOWN CTR CIR,3306
1295 - WINSTON CHURCHILL BLVD at AQUITAINE AVE,1295
2342 - AQUITAINE AVE at FORMENTERA AVE,2342
2266 - MEADOWVALE TOWN CENTRE BUS TERMINAL PLATFORM J,2266
2290 - AQUITAINE AVE at FORMENTERA AVE,2290
0346 - WINSTON CHURCHILL BLVD at AQUITAINE AVE,346
3307 - WINSTON CHURCHILL BLVD at MEADOWVALE TOWN CTR CIR,3307
1783 - WINSTON CHURCHILL BLVD at BATTLEFORD RD,1783
0352 - BATTLEFORD RD at EDENWOOD DR,352
1694 - MILLERS GROVE at ARNETT CRT,1694
2394 - MILLERS GROVE at COLEBROOK CRES,2394
2393 - MILLERS GROVE at CHAMBERLAIN CRT,2393
0022 - TOURS RD at MILLERS GROVE,22
0830 - TOURS RD at EDENWOOD DR,830
0023 - TOURS RD east of WINSTON CHURCHILL BLVD,23
0024 - TOURS RD at WINDWOOD DR,24
2238 - WINDWOOD DR at TOWNWOOD CRT,2238
2239 - WINDWOOD DR at STARFIELD CRES,2239
2240 - WINDWOOD DR at PADDLE RD,2240
2241 - WINDWOOD DR at BUCKLEPOST CRES,2241
2242 - WINDWOOD DR at GLEN ERIN DR,2242
2243 - WINDWOOD DR at FEATHERHEAD CRES,2243
2454 - WINDWOOD DR at WABUKAYNE CRT,2454
2126 - ERIN MILLS PKY at BRITANNIA RD,2126
2444 - VISTA BLVD at TURNEY DR,2444
2445 - VISTA BLVD at SORA DR,2445
2446 - VISTA BLVD at VISTA DR,2446
2447 - VISTA DR at TURNEY DR,2447
2448 - THOMAS ST at HILLSIDE DR,2448
4918 - THOMAS ST east of JOYMAR DR,4918
2450 - THOMAS ST at QUEEN ST,2450
2435 - QUEEN ST at BARRY AVE,2435
2436 - QUEEN ST at BEECH ST,2436
2453 - QUEEN ST at OLD STATION RD,2453
1704 - QUEEN ST at REID DR,1704
1801 - MISSISSAUGA RD at ERIN CENTRE BLVD,1801
1705 - MISSISSAUGA RD at ROTHESAY CRT,1705
1751 - MISSISSAUGA RD at MONTCREST CRT,1751
1707 - EGLINTON AVE at MISSISSAUGA RD,1707
3504 - EGLINTON AVE at HEWICKS LANE,3504
1807 - EGLINTON AVE at INVERNESS BLVD,1807
1487 - CREDITVIEW RD at EGLINTON AVE,1487
2335 - CREDITVIEW RD at SOUTH PARADE CRT,2335
1496 - CREDITVIEW RD at ROSEMANOR DR,1496
1497 - CREDITVIEW RD at IVORYROSE ST,1497
1412 - CREDITVIEW RD at MELIA DR,1412
1488 - RATHBURN RD at DEER RUN (west leg),1488
1489 - RATHBURN RD at DEER RUN (east leg),1489
1494 - RATHBURN RD east of DEER RUN (east leg),1494
1490 - RATHBURN RD at PERIVALE RD,1490
1491 - RATHBURN RD at QUEENSBRIDGE DR (west leg),1491
0840 - RATHBURN RD at SAGEBRUSH TRAIL,840
1492 - RATHBURN RD at QUEENSBRIDGE DR (east leg),1492
1493 - RATHBURN RD at MAVIS RD,1493
1416 - RATHBURN RD at ELORA DR (west leg),1416
1424 - RATHBURN RD at ELORA DR (east leg),1424
0851 - RATHBURN RD at CONFEDERATION PKY,851
2585 - RATHBURN RD at LIVING ARTS DR,2585
1916 - HURONTARIO ST at ELIA AVE,1916
1900 - HURONTARIO ST at EGLINTON AVE E,1900
1901 - HURONTARIO ST at NAHANI WAY,1901
2608 - HURONTARIO ST at STRATHAVEN DR,2608
2663 - HURONTARIO ST at TRAILWOOD DR,2663
3406 - BRISTOL RD W at HURONTARIO ST,3406
3407 - BRISTOL RD W at HUNTINGFIELD DR,3407
3408 - BRISTOL RD W at SWIFTCURRENT TRAIL,3408
3409 - BRISTOL RD W at BELLOWS AVE,3409
3410 - BRISTOL RD W at MCLAUGHLIN RD,3410
3411 - BRISTOL RD W at SHACKLETON WAY,3411
3412 - BRISTOL RD W at CEREMONIAL DR,3412
3413 - BRISTOL RD W at STARWOOD DR,3413
3414 - BRISTOL RD W at MAVIS RD,3414
3415 - BRISTOL RD W at HEATHERLEIGH AVE,3415
1848 - BRISTOL RD W at SWEETGRASS GATE,1848
1854 - BRISTOL RD W at KINGLET AVE,1854
2105 - BRISTOL RD W at LOONLAKE AVE,2105
3015 - BRISTOL RD W at FALLINGBROOK DR,3015
2106 - BRISTOL RD W at WHITEHORN AVE,2106
2111 - BRISTOL RD W at CREDITVIEW RD,2111
1459 - BRISTOL RD W at BATHGATE RD,1459
1461 - BRISTOL RD at RIVER GROVE AVE,1461
1462 - RIVER GROVE AVE at STILLRIVER CRES,1462
1463 - RIVER GROVE AVE at WILLOW WAY,1463
1464 - RIVER GROVE AVE at RIVERDALE CRES,1464
1465 - RIVER GROVE AVE at HIGHBROOK AVE,1465
1398 - RIVER GROVE AVE at ASTRELLA CRES,1398
1466 - RIVER GROVE AVE north of ASTRELLA CR (north leg),1466
0783 - BRITANNIA RD west of TILSDOWN RD,783
0067 - BRITANNIA RD at ELLESBORO DR,67
0789 - BRITANNIA RD at QUEEN ST N,789
1883 - BRITANNIA RD at BROOKSIDE DR,1883
2466 - BRITANNIA RD at MILLCREEK DR,2466
2467 - BRITANNIA RD at TURNEY DR,2467
2468 - BRITANNIA RD at ERIN MILLS PKY,2468
2063 - BRITANNIA RD FIRST STOP west of ERIN MILLS PKY,2063
1886 - BRITANNIA RD SECOND STOP west of ERIN MILLS PKY,1886
1887 - BRITANNIA RD at GLEN ERIN DR,1887
2469 - BRITANNIA RD west of GLEN ERIN DR,2469
2471 - BRITANNIA RD at PADDLE RD,2471
2470 - BRITANNIA RD at WINSTON CHURCHILL BLVD,2470
0790 - BRITANNIA RD at FARMSTEAD LANE,790
0887 - BRITANNIA RD at TENTH LINE,887
3065 - BRITANNIA RD W at GROSSBEAK DR,3065
0392 - GROSSBEAK DR at PRAIRIE CIRCLE,392
0870 - GROSSBEAK DR at GREENBELT CRES,870
0393 - GROSSBEAK DR at OSPREY BLVD,393
0819 - OSPREY BLVD at WAXWING DR,819
0394 - OSPREY BLVD at SNOWFLAKE LANE,394
0395 - OSPREY BLVD at LONGSPUR RD,395
0396 - OSPREY BLVD at WARBLER LANE,396
0397 - TRELAWNY CIRCLE at OSPREY BLVD,397
0841 - TRELAWNY CIRCLE at DOUG LEAVENS BLVD,841
0398 - TRELAWNY CIRCLE at BISHOP STRACHAN CRT,398
0800 - TRELAWNY CIRCLE at FOREST PARK DR,800
2587 - TRELAWNY CIR at MOCKINGBIRD LANES,2587
2588 - AQUITAINE AVE at EDENWOOD DR,2588
2589 - AQUITAINE AVE at WINSTON CHURCHILL BLVD,2589
1458 - AQUITAINE AVE east of FORMENTERA AVE,1458
1374 - MEADOWVALE TOWN CENTRE BUS TERMINAL PLATFORM I,1374
2581 - AQUITAINE AVE at WINSTON CHURCHILL BLVD,2581
2582 - AQUITAINE AVE at EDENWOOD DR,2582
2584 - AQUITAINE AVE at TENTH LINE,2584
1267 - TRELAWNY CIR at MOCKINGBIRD LANES,1267
1268 - TRELAWNY CIR at FOREST PARK DR,1268
1269 - TRELAWNY CIR at BISHOP STRACHAN CRT,1269
0842 - TRELAWNY CIRCLE at DOUG LEAVENS BLVD,842
1298 - TRELAWNY CIRCLE east of DOUG LEAVENS BLVD,1298
1278 - TRELAWNY CIR at OSPREY BLVD,1278
1279 - OSPREY BLVD at PINTAIL CIRCLE,1279
1286 - OSPREY BLVD at NUTCRACKER DR,1286
3130 - OSPREY BLVD at WAXWING DR,3130
1287 - OSPREY BLVD at GROSSBEAK DR,1287
1288 - GROSSBEAK DR at PRAIRIE CIRCLE (north leg),1288
1289 - GROSSBEAK DR at PRAIRIE CIRCLE (south leg),1289
1693 - BRITANNIA RD at TENTH LINE,1693
0399 - BRITANNIA RD at LONG VALLEY RD,399
2458 - BRITANNIA RD at WINSTON CHURCHILL BLVD,2458
2472 - BRITANNIA RD at GREENSBORO DR,2472
1881 - BRITANNIA RD east of GREENSBORO DR,1881
2459 - BRITANNIA RD at GLEN ERIN DR,2459
2572 - BRITANNIA RD east of GLEN ERIN DR,2572
2460 - BRITANNIA RD at ERIN MILLS PKY,2460
3011 - BRITANNIA RD east of ERIN MILLS PKY,3011
2461 - BRITANNIA RD at TURNEY DR,2461
2462 - BRITANNIA RD at JOYMAR DR,2462
2463 - BRITANNIA RD at BROOKSIDE DR,2463
0401 - BRITANNIA RD at ARCH RD,401
0054 - BRITANNIA RD at JOSEPH ST,54
0404 - BRITANNIA RD at RIVER GROVE AVE,404
1669 - RIVER GROVE AVE at RIVERBROOK CRES,1669
1670 - RIVER GROVE AVE at KINGSBANK CRT,1670
1671 - RIVER GROVE AVE at RIVERDALE CRES (north leg),1671
1672 - RIVER GROVE AVE at RIVERDALE CRES (south leg),1672
1673 - RIVER GROVE AVE at STILLRIVER CRES,1673
1674 - RIVER GROVE AVE north of BRISTOL RD W,1674
1675 - BRISTOL RD W at MILLBROOK LANE,1675
1676 - BRISTOL RD W at CREDITVIEW RD,1676
3147 - BRISTOL RD W east of CREDITVIEW RD,3147
2112 - BRISTOL RD W at WHITEHORN AVE,2112
2113 - BRISTOL RD W at FALLINGBROOK DR,2113
2114 - BRISTOL RD W at SEGRIFF DR,2114
2120 - BRISTOL RD W at LISMIC BLVD,2120
2197 - BRISTOL RD W at SWEETGRASS GATE,2197
3002 - BRISTOL RD W at TERRY FOX WAY,3002
3309 - BRISTOL RD W at HEATHERLEIGH AVE,3309
3310 - BRISTOL RD W at MAVIS RD,3310
3311 - BRISTOL RD W at STARWOOD DR,3311
3312 - BRISTOL RD W at CEREMONIAL DR,3312
3313 - BRISTOL RD W at GUILDWOOD WAY,3313
1857 - BRISTOL RD W at MCLAUGHLIN RD,1857
2667 - BRISTOL RD W east of MCLAUGHLIN RD,2667
1634 - BRISTOL RD W at FAIRWIND DR,1634
1635 - BRISTOL RD W at SWIFTCURRENT TRAIL,1635
2551 - BRISTOL RD W east of SWIFTCURRENT TRAIL,2551
1636 - HUNTINGFIELD DR at FIREBIRD TRAIL,1636
1637 - HUNTINGFIELD DR at BLACKFOOT TRAIL,1637
1638 - HUNTINGFIELD DR at SPRINGBROOKE CRES,1638
1155 - HUNTINGFIELD DR at CEREMONIAL DR,1155
1639 - CEREMONIAL DR at SALISHAN CIRCLE,1639
1640 - CEREMONIAL DR at HURONTARIO ST,1640
1919 - HURONTARIO ST at EGLINTON AVE,1919
1915 - HURONTARIO ST at KINGSBRIDGE GARDEN CIRCLE,1915
1312 - ISLINGTON SUBWAY BUS TERMINAL PLATFORM E,1312
2886 - REXDALE BLVD at WOODBINE CENTRE,2886
2958 - REXDALE BLVD at HUMBERWOOD BLVD,2958
2931 - DERRY RD at REXWOOD RD,2931
2952 - REXWOOD RD west of NETHERBRAE RD,2952
2826 - NETHERBRAE RD at DARCEL AVE,2826
0893 - DARCEL AVE at CHIGWEL CRT (west leg),893
2827 - DARCEL AVE at CHIGWEL CRT (east leg),2827
2828 - DARCEL AVE at HARWICK DR,2828
2829 - MORNING STAR DR at BRANDON GATE DR,2829
2844 - MORNING STAR DR at CUSTER CRES,2844
2843 - MORNING STAR DR at HARWICK DR,2843
2842 - MORNING STAR DR at CORLISS CRES,2842
2819 - MORNING STAR DR at DARCEL AVE,2819
2870 - MORNING STAR DR west of DARCEL AVE,2870
2989 - DERRY RD at REXWOOD RD,2989
2987 - DERRY RD west of REXWOOD RD,2987
2800 - GOREWAY DR north of DERRY RD,2800
2801 - GOREWAY DR at DORCAS ST,2801
2802 - GOREWAY DR at ETUDE DR,2802
2897 - GOREWAY DR at JOLLIFFE AVE,2897
2848 - WESTWOOD MALL BUS TERMINAL PLATFORM J,2848
2860 - MORNING STAR DR east of GOREWAY DR,2860
2883 - MORNING STAR DR at DARCEL AVE,2883
2847 - MORNING STAR DR at WAINBROOK RD,2847
2846 - MORNING STAR DR at HARWICK DR,2846
2845 - MORNING STAR DR at BRANDON GATE DR,2845
2811 - DARCEL AVE at HARWICK DR,2811
2812 - DARCEL AVE at CHIGWEL CRT,2812
2899 - DARCEL AVE at NETHERBRAE RD,2899
2813 - NETHERBRAE RD at DARCEL AVE,2813
2116 - REXWOOD RD west of NETHERBRAE RD,2116
3009 - GOREWAY DR south of MORNING STAR DR,3009
2771 - GOREWAY DR at JOLLIFFE AVE,2771
2772 - GOREWAY DR at ETUDE DR,2772
2707 - GOREWAY DR at DORCAS ST,2707
2986 - DERRY RD east of GOREWAY DR,2986
2988 - DERRY RD at REXWOOD RD,2988
