SOUTH COMMON CENTRE BUS TERMINAL PLATFORM E,5:51:00 AM,6:09:00 AM,6:27:00 AM,6:44:00 AM,7:02:00 AM,7:20:00 AM,7:38:00 AM,7:55:00 AM,8:13:00 AM,8:31:00 AM,8:49:00 AM,9:11:00 AM,9:33:00 AM,9:55:00 AM,10:17:00 AM,10:39:00 AM,11:01:00 AM,11:23:00 AM,11:45:00 AM,12:07:00 PM,12:29:00 PM,12:51:00 PM,1:13:00 PM,1:35:00 PM,1:56:00 PM,2:11:00 PM,2:29:00 PM,2:47:00 PM,3:05:00 PM,3:22:00 PM,3:40:00 PM,3:58:00 PM,4:16:00 PM,4:34:00 PM,4:51:00 PM,5:09:00 PM,5:27:00 PM,5:45:00 PM,6:02:00 PM,6:20:00 PM,6:38:00 PM,6:56:00 PM,7:16:00 PM,7:36:00 PM,7:56:00 PM,8:16:00 PM,8:36:00 PM,8:56:00 PM,9:16:00 PM,9:40:00 PM,9:56:00 PM,10:16:00 PM,10:46:00 PM,11:19:00 PM,11:50:00 PM,12:16:00 AM,12:46:00 AM,1:16:00 AM,1:46:00 AM
ERIN MILLS PKY at FOLKWAY DR,5:54:00 AM,6:12:00 AM,6:30:00 AM,6:47:00 AM,7:05:00 AM,7:23:00 AM,7:41:00 AM,7:58:00 AM,8:16:00 AM,8:34:00 AM,8:52:00 AM,9:14:00 AM,9:36:00 AM,9:58:00 AM,10:20:00 AM,10:42:00 AM,11:04:00 AM,11:26:00 AM,11:48:00 AM,12:10:00 PM,12:32:00 PM,12:54:00 PM,1:16:00 PM,1:38:00 PM,1:59:00 PM,2:14:00 PM,2:32:00 PM,2:50:00 PM,3:08:00 PM,3:25:00 PM,3:43:00 PM,4:01:00 PM,4:19:00 PM,4:37:00 PM,4:54:00 PM,5:12:00 PM,5:30:00 PM,5:48:00 PM,6:05:00 PM,6:23:00 PM,6:41:00 PM,6:59:00 PM,7:19:00 PM,7:39:00 PM,7:59:00 PM,8:19:00 PM,8:39:00 PM,8:59:00 PM,9:19:00 PM,9:43:00 PM,9:59:00 PM,10:19:00 PM,10:49:00 PM,11:22:00 PM,11:53:00 PM,12:19:00 AM,12:49:00 AM,1:19:00 AM,1:49:00 AM
CREDIT VALLEY HOSPITAL,5:58:00 AM,6:16:00 AM,6:34:00 AM,6:51:00 AM,7:09:00 AM,7:27:00 AM,7:45:00 AM,8:02:00 AM,8:20:00 AM,8:38:00 AM,8:56:00 AM,9:17:00 AM,9:39:00 AM,10:01:00 AM,10:23:00 AM,10:45:00 AM,11:07:00 AM,11:29:00 AM,11:51:00 AM,12:13:00 PM,12:35:00 PM,12:57:00 PM,1:19:00 PM,1:41:00 PM,2:03:00 PM,2:18:00 PM,2:36:00 PM,2:54:00 PM,3:12:00 PM,3:29:00 PM,3:47:00 PM,4:05:00 PM,4:23:00 PM,4:41:00 PM,4:58:00 PM,5:16:00 PM,5:34:00 PM,5:52:00 PM,6:09:00 PM,6:27:00 PM,6:45:00 PM,7:02:00 PM,7:22:00 PM,7:42:00 PM,8:02:00 PM,8:22:00 PM,8:42:00 PM,9:02:00 PM,9:22:00 PM,9:46:00 PM,10:02:00 PM,10:22:00 PM,10:52:00 PM,11:25:00 PM,11:56:00 PM,12:22:00 AM,12:52:00 AM,1:22:00 AM,1:52:00 AM
ERIN MILLS TOWN CENTRE BUS TERMINAL PLATFORM A,6:03:00 AM,6:21:00 AM,6:39:00 AM,6:56:00 AM,7:14:00 AM,7:32:00 AM,7:50:00 AM,8:07:00 AM,8:25:00 AM,8:43:00 AM,9:01:00 AM,9:22:00 AM,9:44:00 AM,10:06:00 AM,10:28:00 AM,10:50:00 AM,11:12:00 AM,11:34:00 AM,11:56:00 AM,12:18:00 PM,12:40:00 PM,1:02:00 PM,1:24:00 PM,1:46:00 PM,2:08:00 PM,2:23:00 PM,2:41:00 PM,2:59:00 PM,3:17:00 PM,3:34:00 PM,3:52:00 PM,4:10:00 PM,4:28:00 PM,4:46:00 PM,5:03:00 PM,5:21:00 PM,5:39:00 PM,5:57:00 PM,6:14:00 PM,6:32:00 PM,6:50:00 PM,7:05:00 PM,7:25:00 PM,7:45:00 PM,8:05:00 PM,8:25:00 PM,8:45:00 PM,9:05:00 PM,9:25:00 PM,9:49:00 PM,10:05:00 PM,10:25:00 PM,10:55:00 PM,11:28:00 PM,11:59:00 PM,12:25:00 AM,12:55:00 AM,1:25:00 AM,1:55:00 AM
ERIN MILLS PKY at THOMAS ST,6:08:00 AM,6:26:00 AM,6:44:00 AM,7:01:00 AM,7:19:00 AM,7:37:00 AM,7:55:00 AM,8:12:00 AM,8:30:00 AM,8:48:00 AM,9:05:00 AM,9:26:00 AM,9:48:00 AM,10:10:00 AM,10:32:00 AM,10:54:00 AM,11:16:00 AM,11:38:00 AM,12:00:00 PM,12:22:00 PM,12:44:00 PM,1:06:00 PM,1:28:00 PM,1:50:00 PM,2:13:00 PM,2:28:00 PM,2:46:00 PM,3:04:00 PM,3:22:00 PM,3:39:00 PM,3:57:00 PM,4:15:00 PM,4:33:00 PM,4:51:00 PM,5:08:00 PM,5:26:00 PM,5:44:00 PM,6:02:00 PM,6:19:00 PM,6:37:00 PM,6:55:00 PM,7:08:00 PM,7:28:00 PM,7:48:00 PM,8:08:00 PM,8:28:00 PM,8:48:00 PM,9:08:00 PM,9:28:00 PM,9:52:00 PM,10:08:00 PM,10:28:00 PM,10:58:00 PM,11:31:00 PM,12:02:00 AM,12:28:00 AM,12:58:00 AM,1:28:00 AM,1:58:00 AM
ERIN MILLS PKY at BRITANNIA RD,6:11:00 AM,6:29:00 AM,6:47:00 AM,7:04:00 AM,7:22:00 AM,7:40:00 AM,7:58:00 AM,8:15:00 AM,8:33:00 AM,8:51:00 AM,9:08:00 AM,9:29:00 AM,9:51:00 AM,10:13:00 AM,10:35:00 AM,10:57:00 AM,11:19:00 AM,11:41:00 AM,12:03:00 PM,12:25:00 PM,12:47:00 PM,1:09:00 PM,1:31:00 PM,1:53:00 PM,2:16:00 PM,2:31:00 PM,2:49:00 PM,3:07:00 PM,3:25:00 PM,3:42:00 PM,4:00:00 PM,4:18:00 PM,4:36:00 PM,4:54:00 PM,5:11:00 PM,5:29:00 PM,5:47:00 PM,6:05:00 PM,6:22:00 PM,6:40:00 PM,6:58:00 PM,7:11:00 PM,7:31:00 PM,7:51:00 PM,8:11:00 PM,8:31:00 PM,8:51:00 PM,9:11:00 PM,9:31:00 PM,9:55:00 PM,10:11:00 PM,10:31:00 PM,11:01:00 PM,11:34:00 PM,12:05:00 AM,12:31:00 AM,1:01:00 AM,1:31:00 AM,2:01:00 AM
BATTLEFORD RD west of ERIN MILLS PKY,6:13:00 AM,6:31:00 AM,6:49:00 AM,7:06:00 AM,7:24:00 AM,7:42:00 AM,8:00:00 AM,8:17:00 AM,8:35:00 AM,8:53:00 AM,9:10:00 AM,9:31:00 AM,9:53:00 AM,10:15:00 AM,10:37:00 AM,10:59:00 AM,11:21:00 AM,11:43:00 AM,12:05:00 PM,12:27:00 PM,12:49:00 PM,1:11:00 PM,1:33:00 PM,1:55:00 PM,2:18:00 PM,2:33:00 PM,2:51:00 PM,3:09:00 PM,3:27:00 PM,3:44:00 PM,4:02:00 PM,4:20:00 PM,4:38:00 PM,4:56:00 PM,5:13:00 PM,5:31:00 PM,5:49:00 PM,6:07:00 PM,6:24:00 PM,6:42:00 PM,7:00:00 PM,7:13:00 PM,7:33:00 PM,7:53:00 PM,8:13:00 PM,8:33:00 PM,8:53:00 PM,9:13:00 PM,9:33:00 PM,9:57:00 PM,10:13:00 PM,10:33:00 PM,11:03:00 PM,11:36:00 PM,12:07:00 AM,12:33:00 AM,1:03:00 AM,1:33:00 AM,2:03:00 AM
AQUITAINE AVE FIRST STOP west of MONTEVIDEO RD,6:17:00 AM,6:35:00 AM,6:53:00 AM,7:10:00 AM,7:28:00 AM,7:46:00 AM,8:04:00 AM,8:21:00 AM,8:39:00 AM,8:57:00 AM,9:13:00 AM,9:34:00 AM,9:56:00 AM,10:18:00 AM,10:40:00 AM,11:02:00 AM,11:24:00 AM,11:46:00 AM,12:08:00 PM,12:30:00 PM,12:52:00 PM,1:14:00 PM,1:36:00 PM,1:58:00 PM,2:22:00 PM,2:37:00 PM,2:55:00 PM,3:13:00 PM,3:31:00 PM,3:48:00 PM,4:06:00 PM,4:24:00 PM,4:42:00 PM,5:00:00 PM,5:17:00 PM,5:35:00 PM,5:53:00 PM,6:11:00 PM,6:28:00 PM,6:46:00 PM,7:03:00 PM,7:16:00 PM,7:36:00 PM,7:56:00 PM,8:16:00 PM,8:36:00 PM,8:56:00 PM,9:16:00 PM,9:36:00 PM,10:00:00 PM,10:16:00 PM,10:36:00 PM,11:06:00 PM,11:39:00 PM,12:10:00 AM,12:36:00 AM,1:06:00 AM,1:36:00 AM,2:06:00 AM
MEADOWVALE TOWN CENTRE BUS TERMINAL PLATFORM F,6:21:00 AM,6:39:00 AM,6:57:00 AM,7:14:00 AM,7:32:00 AM,7:50:00 AM,8:08:00 AM,8:25:00 AM,8:43:00 AM,9:01:00 AM,9:17:00 AM,9:38:00 AM,10:00:00 AM,10:22:00 AM,10:44:00 AM,11:06:00 AM,11:28:00 AM,11:50:00 AM,12:12:00 PM,12:34:00 PM,12:56:00 PM,1:18:00 PM,1:40:00 PM,2:02:00 PM,2:26:00 PM,2:41:00 PM,2:59:00 PM,3:17:00 PM,3:35:00 PM,3:52:00 PM,4:10:00 PM,4:28:00 PM,4:46:00 PM,5:04:00 PM,5:21:00 PM,5:39:00 PM,5:57:00 PM,6:15:00 PM,6:32:00 PM,6:50:00 PM,7:06:00 PM,7:19:00 PM,7:39:00 PM,7:59:00 PM,8:19:00 PM,8:39:00 PM,8:59:00 PM,9:19:00 PM,9:39:00 PM,10:03:00 PM,10:19:00 PM,10:39:00 PM,11:09:00 PM,11:42:00 PM,12:13:00 AM,12:39:00 AM,1:09:00 AM,1:39:00 AM,2:09:00 AM
