CITY CENTRE BUS TERMINAL PLATFORM I,7:17:00 AM,7:47:00 AM,8:17:00 AM,8:47:00 AM,9:16:00 AM,9:47:00 AM,10:17:00 AM,10:42:00 AM,11:06:00 AM,11:30:00 AM,11:54:00 AM,12:18:00 PM,12:42:00 PM,1:06:00 PM,1:30:00 PM,1:54:00 PM,2:18:00 PM,2:42:00 PM,3:06:00 PM,3:30:00 PM,3:54:00 PM,4:18:00 PM,4:42:00 PM,5:06:00 PM,5:30:00 PM,5:54:00 PM,6:18:00 PM,6:42:00 PM,7:06:00 PM,7:30:00 PM,7:54:00 PM,8:14:00 PM,8:44:00 PM,9:14:00 PM,9:44:00 PM,10:14:00 PM,10:44:00 PM,11:14:00 PM,11:44:00 PM,12:14:00 AM,12:44:00 AM
MAVIS RD at EGLINTON AVE,7:24:00 AM,7:54:00 AM,8:24:00 AM,8:54:00 AM,9:23:00 AM,9:54:00 AM,10:24:00 AM,10:50:00 AM,11:14:00 AM,11:38:00 AM,12:02:00 PM,12:26:00 PM,12:50:00 PM,1:14:00 PM,1:38:00 PM,2:02:00 PM,2:26:00 PM,2:50:00 PM,3:14:00 PM,3:38:00 PM,4:02:00 PM,4:26:00 PM,4:50:00 PM,5:14:00 PM,5:38:00 PM,6:02:00 PM,6:26:00 PM,6:50:00 PM,7:13:00 PM,7:37:00 PM,8:01:00 PM,8:21:00 PM,8:51:00 PM,9:21:00 PM,9:51:00 PM,10:21:00 PM,10:51:00 PM,11:21:00 PM,11:51:00 PM,12:21:00 AM,12:51:00 AM
MAVIS RD first stop north of EGLINTON AVE,7:24:00 AM,7:54:00 AM,8:24:00 AM,8:54:00 AM,9:23:00 AM,9:54:00 AM,10:24:00 AM,10:50:00 AM,11:14:00 AM,11:38:00 AM,12:02:00 PM,12:26:00 PM,12:50:00 PM,1:14:00 PM,1:38:00 PM,2:02:00 PM,2:26:00 PM,2:50:00 PM,3:14:00 PM,3:38:00 PM,4:02:00 PM,4:26:00 PM,4:50:00 PM,5:14:00 PM,5:38:00 PM,6:02:00 PM,6:26:00 PM,6:50:00 PM,7:13:00 PM,7:37:00 PM,8:01:00 PM,8:21:00 PM,8:51:00 PM,9:21:00 PM,9:51:00 PM,10:21:00 PM,10:51:00 PM,11:21:00 PM,11:51:00 PM,12:21:00 AM,12:51:00 AM
MAVIS RD at BRITANNIA RD,7:31:00 AM,8:01:00 AM,8:31:00 AM,9:01:00 AM,9:30:00 AM,10:01:00 AM,10:31:00 AM,10:57:00 AM,11:21:00 AM,11:45:00 AM,12:09:00 PM,12:33:00 PM,12:57:00 PM,1:21:00 PM,1:45:00 PM,2:09:00 PM,2:33:00 PM,2:57:00 PM,3:21:00 PM,3:45:00 PM,4:09:00 PM,4:33:00 PM,4:57:00 PM,5:21:00 PM,5:45:00 PM,6:09:00 PM,6:33:00 PM,6:57:00 PM,7:20:00 PM,7:44:00 PM,8:08:00 PM,8:28:00 PM,8:58:00 PM,9:28:00 PM,9:58:00 PM,10:28:00 PM,10:58:00 PM,11:28:00 PM,11:58:00 PM,12:28:00 AM,12:58:00 AM
MAVIS RD north of NOVO STAR DR,7:36:00 AM,8:06:00 AM,8:36:00 AM,9:06:00 AM,9:35:00 AM,10:06:00 AM,10:38:00 AM,11:04:00 AM,11:28:00 AM,11:52:00 AM,12:16:00 PM,12:40:00 PM,1:04:00 PM,1:28:00 PM,1:52:00 PM,2:16:00 PM,2:40:00 PM,3:04:00 PM,3:28:00 PM,3:52:00 PM,4:16:00 PM,4:40:00 PM,5:04:00 PM,5:28:00 PM,5:52:00 PM,6:16:00 PM,6:40:00 PM,7:03:00 PM,7:25:00 PM,7:49:00 PM,8:13:00 PM,8:33:00 PM,9:03:00 PM,9:33:00 PM,10:03:00 PM,10:33:00 PM,11:03:00 PM,11:33:00 PM,12:03:00 AM,12:33:00 AM,1:03:00 AM
ENVOY DR at TABBYMAN WALK,7:37:00 AM,8:07:00 AM,8:37:00 AM,9:07:00 AM,9:36:00 AM,10:07:00 AM,10:39:00 AM,11:05:00 AM,11:29:00 AM,11:53:00 AM,12:17:00 PM,12:41:00 PM,1:05:00 PM,1:29:00 PM,1:53:00 PM,2:17:00 PM,2:41:00 PM,3:05:00 PM,3:29:00 PM,3:53:00 PM,4:17:00 PM,4:41:00 PM,5:05:00 PM,5:29:00 PM,5:53:00 PM,6:17:00 PM,6:41:00 PM,7:04:00 PM,7:26:00 PM,7:50:00 PM,8:14:00 PM,8:34:00 PM,9:04:00 PM,9:34:00 PM,10:04:00 PM,10:34:00 PM,11:04:00 PM,11:34:00 PM,12:04:00 AM,12:34:00 AM,1:04:00 AM
DERRY RD at BELLSHIRE GATE,7:39:00 AM,8:09:00 AM,8:39:00 AM,9:09:00 AM,9:38:00 AM,10:09:00 AM,10:43:00 AM,11:09:00 AM,11:33:00 AM,11:57:00 AM,12:21:00 PM,12:45:00 PM,1:09:00 PM,1:33:00 PM,1:57:00 PM,2:21:00 PM,2:45:00 PM,3:09:00 PM,3:33:00 PM,3:57:00 PM,4:21:00 PM,4:45:00 PM,5:09:00 PM,5:33:00 PM,5:57:00 PM,6:21:00 PM,6:45:00 PM,7:06:00 PM,7:28:00 PM,7:52:00 PM,8:16:00 PM,8:36:00 PM,9:06:00 PM,9:36:00 PM,10:06:00 PM,10:36:00 PM,11:06:00 PM,11:36:00 PM,12:06:00 AM,12:36:00 AM,1:06:00 AM
FINANCIAL DR FIRST STOP south of SYNTEX CRT,7:44:00 AM,8:14:00 AM,8:44:00 AM,9:14:00 AM,9:43:00 AM,10:14:00 AM,10:48:00 AM,11:14:00 AM,11:38:00 AM,12:02:00 PM,12:26:00 PM,12:50:00 PM,1:14:00 PM,1:38:00 PM,2:02:00 PM,2:26:00 PM,2:50:00 PM,3:14:00 PM,3:38:00 PM,4:02:00 PM,4:26:00 PM,4:50:00 PM,5:14:00 PM,5:38:00 PM,6:02:00 PM,6:26:00 PM,6:50:00 PM,7:11:00 PM,7:33:00 PM,7:57:00 PM,8:21:00 PM,8:41:00 PM,9:11:00 PM,9:41:00 PM,10:11:00 PM,10:41:00 PM,11:11:00 PM,11:41:00 PM,12:11:00 AM,12:41:00 AM,1:11:00 AM
